event_id,match_id,line,slot,x,y,ball_x,ball_y,dx_from_line
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,back,1,53.86718940741909,40.710148229047746,44.3,32.7,0.9256571817313528
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,back,2,47.69343685458247,45.36674797234842,44.3,32.7,-5.248095371105265
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,back,3,55.59492344247565,49.3595588861275,44.3,32.7,2.6533912167879095
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,back,4,55.24379244069617,60.085616573813255,44.3,32.7,2.302260215008431
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,mid,5,64.9840629332695,33.15155016777757,44.3,32.7,-0.48626424479455466
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,mid,6,65.55912297330151,41.61244899818229,44.3,32.7,0.08879579523745917
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,mid,7,65.801621272965,54.12191409780911,44.3,32.7,0.3312940949009402
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,mid,8,65.53650153272021,61.312140840508675,44.3,32.7,0.06617435465615529
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,back,0,52.59740946338461,27.829756271362264,55.7,76.2,1.8206125215247297
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,back,1,51.97512408045033,44.34010091962004,55.7,76.2,1.1983271385904501
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,back,2,40.54608078354474,46.09408765339481,55.7,76.2,-10.23071615831514
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,back,3,54.30312082674611,56.14414970396442,55.7,76.2,3.5263238848862315
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,back,4,54.46224955517364,70.3362099338244,55.7,76.2,3.685452613313764
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,mid,5,66.6766856848843,34.09825808323542,55.7,76.2,0.00769294650648078
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,mid,6,66.92138993642762,50.74000443923188,55.7,76.2,0.2523971980497919
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,mid,7,65.02466088003693,57.651127410116814,55.7,76.2,-1.644331858340891
3f1fca39-8b4c-4a97-9c32-defa93712b17,3930158,mid,8,68.05323445216244,72.89810405993626,55.7,76.2,1.3842417137846184
75013822-d8e9-419d-be88-93cf5f96d111,3930158,back,0,52.59740946338461,27.829756271362264,55.7,76.2,1.8206125215247297
75013822-d8e9-419d-be88-93cf5f96d111,3930158,back,1,51.97512408045033,44.34010091962004,55.7,76.2,1.1983271385904501
75013822-d8e9-419d-be88-93cf5f96d111,3930158,back,2,40.54608078354474,46.09408765339481,55.7,76.2,-10.23071615831514
75013822-d8e9-419d-be88-93cf5f96d111,3930158,back,3,54.30312082674611,56.14414970396442,55.7,76.2,3.5263238848862315
75013822-d8e9-419d-be88-93cf5f96d111,3930158,back,4,54.46224955517364,70.3362099338244,55.7,76.2,3.685452613313764
75013822-d8e9-419d-be88-93cf5f96d111,3930158,mid,5,66.6766856848843,34.09825808323542,55.7,76.2,0.00769294650648078
75013822-d8e9-419d-be88-93cf5f96d111,3930158,mid,6,66.92138993642762,50.74000443923188,55.7,76.2,0.2523971980497919
75013822-d8e9-419d-be88-93cf5f96d111,3930158,mid,7,65.02466088003693,57.651127410116814,55.7,76.2,-1.644331858340891
75013822-d8e9-419d-be88-93cf5f96d111,3930158,mid,8,68.05323445216244,72.89810405993626,55.7,76.2,1.3842417137846184
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,back,0,56.730774764769485,12.222898505169407,33.0,17.0,12.700090081950151
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,back,1,41.19591851135163,21.263860546468894,33.0,17.0,-2.834766171467706
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,back,2,37.380568688554405,37.935151227267696,33.0,17.0,-6.6501159942649295
