match_id,event_id,minute,type,poss_elapsed,ball_x,ball_y,n_def,back_line_x,mid_line_x,line_sep,back_centroid_y,mid_centroid_y,back_width,mid_width,back_x_scatter,mid_x_scatter,back_gap_min,back_gap_max,mid_gap_min,highest_att_x
3930160,92425c63-02aa-4750-b6db-86a4a47fc711,43,Pass,18,30.0,72.3,9,36.455113520728915,51.29035509707752,14.835241576348608,54.319007143799766,56.04270932971023,43.14296872262992,29.232811113520967,5.347609089321259,5.910967267960319,6.4464462952022785,12.82277991648079,4.072437790290273,22.827065384497317
3930160,27aff6ff-018f-4f79-a8e5-27e9928e9244,43,Ball Receipt*,18,36.6,69.0,10,37.101047687539214,50.14793291852141,13.046885230982198,62.840290303123744,54.16899706069128,43.28421480100584,23.736807526090715,4.967200732188016,6.571293866201754,0.30241283607391267,25.17328128277626,4.444604632770236,22.12543505776327
3930160,34ef4e20-0cb4-4804-bf2a-9aa3b8a13bc2,43,Carry,18,36.6,69.0,10,37.101047687539214,50.14793291852141,13.046885230982198,62.840290303123744,54.16899706069128,43.28421480100584,23.736807526090715,4.967200732188016,6.571293866201754,0.30241283607391267,25.17328128277626,4.444604632770236,22.12543505776327
3930160,c3c06fcc-dd68-4a21-91eb-8c6769e9eba0,43,Ball Receipt*,21,24.4,63.4,9,37.40294468160874,52.067371501918686,14.664426820309949,55.64459117556669,53.95063396949249,28.010069593825285,38.14631189136714,4.166306314480626,6.24479537298611,0.0720981517218462,19.974756625511972,6.858486123167836,22.075845840467537
3930160,21c8906d-c550-41fa-a644-dfd3a276680f,43,Carry,21,24.4,63.4,9,37.40294468160874,52.067371501918686,14.664426820309949,55.64459117556669,53.95063396949249,28.010069593825285,38.14631189136714,4.166306314480626,6.24479537298611,0.0720981517218462,19.974756625511972,6.858486123167836,22.075845840467537
3930160,c1f14507-e682-415f-b27d-14f97b0056df,43,Pass,21,24.4,63.4,9,37.150528408725755,52.28692317597728,15.136394767251524,55.62980447705904,53.60877701591726,28.238055292753984,37.124512445640725,4.394350714146423,6.131006544576335,0.32288276219787804,19.773890507015395,5.812540590591389,22.61566919691988
3930160,b23220bc-2953-452c-bed4-d1682e8e2ca8,43,Ball Receipt*,22,28.8,51.4,9,33.251279265383666,50.566444522375676,17.31516525699201,60.51282183641367,57.96773013971129,21.253931297990434,38.46120791783362,5.01494137978297,5.124257519627854,1.3323669194925145,10.822992293104626,6.196040380438603,20.029608200341784
3930160,ce5ed1ee-d45d-436c-b765-ee2d770ba304,43,Carry,22,28.8,51.4,9,33.251279265383666,50.566444522375676,17.31516525699201,60.51282183641367,57.96773013971129,21.253931297990434,38.46120791783362,5.01494137978297,5.124257519627854,1.3323669194925145,10.822992293104626,6.196040380438603,20.029608200341784
3930160,438acf07-3e31-451d-aad2-cadd42e80dfa,43,Pass,25,36.2,56.3,10,36.20348274738524,54.21255951043527,18.009076763050032,54.23964068695623,51.70276530965274,16.042531805092857,36.84556294872625,3.418134842469327,4.080160334847443,2.3169847294404136,6.863970066501665,8.967780052647619,22.053871737851267
3930160,446c7ff3-23c3-4e21-a6d0-db9f42b00553,43,Ball Receipt*,26,45.6,60.8,10,37.26276068264977,54.73460001793653,17.47183933528676,55.300930005694,52.0216909724205,15.9957043088394,36.54861823352948,4.0117544045633995,4.095873049662198,2.400245715336034,6.856009758830304,9.146568197513425,25.312608652670363
3930160,32fd5999-922c-402d-a369-4bd40f81aba4,43,Carry,26,45.6,60.8,10,37.26276068264977,54.73460001793653,17.47183933528676,55.300930005694,52.0216909724205,15.9957043088394,36.54861823352948,4.0117544045633995,4.095873049662198,2.400245715336034,6.856009758830304,9.146568197513425,25.312608652670363
3930160,f3afd8f7-bec0-4631-8455-36638251880c,43,Pass,26,45.6,61.1,10,38.911944034624455,56.04869340081116,17.136749366186706,56.710814603663756,52.446408522501876,17.186014266668025,35.79967245162736,4.464075522114758,4.058193494150127,1.3992741133154638,8.841383318862277,8.672635095249206,26.75609316358279
3930160,30acb0df-4390-44cf-b12e-a7663e7ad85a,43,Ball Receipt*,28,41.0,75.8,10,44.549024732972484,60.947445630368385,16.3984208973959,60.60458917941513,54.895443537202205,24.065680433190735,35.84265368263428,5.608290676834219,3.624136723262976,2.056678653527875,12.65365977721818,8.833899988999612,31.27408878426928
3930160,09f5d7e9-4d19-4930-a0f9-808d72b4c524,43,Carry,28,41.0,75.8,10,44.549024732972484,60.947445630368385,16.3984208973959,60.60458917941513,54.895443537202205,24.065680433190735,35.84265368263428,5.608290676834219,3.624136723262976,2.056678653527875,12.65365977721818,8.833899988999612,31.27408878426928
