update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1650,1267200,0.00022400921658986172,499.8,0.54,1.548024,100.77,15189,-0.009442,0.008528,0.001873,2.684132,0.005741,0.069733,0.737587,0.842201,0.126575,0.727632,0.707812,0.00651,0.86849,1.653164,4.0,0.00312,0.000131,0.000145,0.996604,1.0
1700,1305600,0.00022170506912442395,500.9,0.5,1.478919,94.72,15601,-0.007726,0.007734,0.001588,2.76353,0.00466,0.056152,0.800986,0.843348,0.027337,0.627418,0.68112,0.0,0.851562,1.652083,3.0,0.003259,0.000136,0.000152,0.996453,1.0
1750,1344000,0.00021940092165898616,502.7,0.5,1.51312,93.21,16010,-0.007458,0.01243,0.002026,2.793115,0.004295,0.041321,0.729838,0.749921,0.456268,0.527951,0.697005,0.001302,0.904948,1.608642,2.0,0.003406,0.000141,0.00016,0.996293,1.0
1800,1382400,0.00021709677419354836,502.2,0.56,1.592086,98.88,16421,-0.008873,0.014927,0.002717,2.748006,0.004243,0.042419,0.645756,0.601925,0.132506,0.547943,0.71875,0.0,0.916667,1.567932,5.0,0.003587,0.000147,0.00017,0.996096,1.0
1850,1420800,0.0002147926267281106,500.3,0.56,1.594879,88.39,16837,-0.007524,0.022095,0.00218,2.788807,0.004473,0.0495,0.362977,0.714346,0.357965,0.554891,0.742188,0.013021,0.959635,1.524624,5.0,0.003881,0.000158,0.000187,0.995774,1.0
1900,1459200,0.0002124884792626728,502.8,0.32,1.280807,110.79,17208,-0.007783,0.01209,0.002101,2.790224,0.004332,0.04248,0.847794,0.721914,0.15693,0.538347,0.824089,0.0,0.990885,1.346553,1.0,0.004199,0.00017,0.000205,0.995426,1.0
1950,1497600,0.00021018433179723498,503.1,0.52,1.500509,99.08,17619,-0.009683,0.018717,0.002543,2.725543,0.006155,0.072998,0.615395,0.626966,0.175595,0.277438,0.725521,0.036458,0.946615,1.518972,4.0,0.004122,0.000165,0.000201,0.995513,1.0
2000,1536000,0.00020788018433179722,501.7,0.43,1.402081,99.03,17993,-0.008016,0.013152,0.003016,2.860338,0.004517,0.050232,0.375441,0.73622,0.385608,0.731376,0.821224,0.032552,0.986979,1.311709,4.0,0.004152,0.000164,0.000202,0.995482,1.0
2050,1574400,0.00020557603686635942,503.4,0.41,1.419066,96.2,18393,-0.009833,0.016476,0.003189,2.769893,0.005942,0.068054,0.592411,0.706754,0.517308,0.61677,0.800651,0.117188,0.992188,1.35052,3.0,0.004235,0.000165,0.000207,0.995394,1.0
2100,1612800,0.00020327188940092163,513.4,0.61,1.652576,99.51,18778,-0.009078,0.019503,0.002133,2.861398,0.004162,0.043365,0.541923,0.778868,0.364643,0.646362,0.806641,0.014323,0.998698,1.314969,3.0,0.004556,0.000176,0.000225,0.995043,1.0
2150,1651200,0.00020096774193548386,512.3,0.59,1.643411,74.3,19254,-0.008739,0.03023,0.00225,2.856801,0.005646,0.065308,0.618642,0.743003,0.364192,0.566683,0.772786,0.027344,0.984375,1.426336,5.0,0.005122,0.000197,0.00026,0.994421,1.0
2200,1689600,0.00019866359447004607,514.5,0.54,1.547644,73.21,19760,-0.00811,0.0242,0.002335,2.797114,0.004945,0.055389,0.529268,0.705651,0.272203,0.395123,0.779557,0.023438,0.96875,1.436234,5.0,0.005727,0.000219,0.000297,0.993757,1.0
2250,1728000,0.00019635944700460825,514.2,0.55,1.591834,88.38,20239,-0.007816,0.01689,0.001477,2.789792,0.004249,0.047363,0.563166,0.826995,0.081176,0.566108,0.719531,0.036458,0.873698,1.550794,7.0,0.006076,0.000228,0.000318,0.993378,1.0
2300,1766400,0.00019405529953917048,513.3,0.46,1.529411,87.48,20688,-0.0112,0.023853,0.002075,2.775415,0.007222,0.099518,0.430061,0.742257,0.04533,0.645684,0.720964,0.061198,0.920573,1.564464,7.0,0.00708,0.000262,0.000381,0.992276,1.0
2350,1804800,0.0001917511520737327,510.3,0.51,1.50442,92.17,21092,-0.008569,0.018924,0.001574,2.727912,0.005024,0.060852,0.511414,0.857533,0.153365,0.616688,0.654557,0.057292,0.747396,1.728107,6.0,0.008275,0.000299,0.00046,0.990966,1.0
2400,1843200,0.0001894470046082949,508.6,0.53,1.576416,102.69,21475,-0.006817,0.025916,0.003192,2.779378,0.004702,0.048065,0.594902,0.739982,0.148446,0.399932,0.747917,0.075521,0.925781,1.492436,4.0,0.011114,0.000396,0.00066,0.98783,1.0
2450,1881600,0.00018714285714285713,511.3,0.49,1.52357,90.44,21913,-0.008936,0.020299,0.002568,2.913338,0.005268,0.060944,0.632419,0.714588,0.497586,0.551977,0.855078,0.027344,0.997396,1.235219,4.0,0.017455,0.000617,0.001158,0.980769,1.0
2500,1920000,0.00018483870967741936,514.2,0.59,1.61616,110.08,22291,-0.007467,0.007925,0.002257,2.840021,0.004081,0.041779,0.763127,0.750662,0.433954,0.625937,0.809896,0.072917,0.983073,1.339642,6.0,0.023146,0.000794,0.001642,0.974418,1.0
2550,1958400,0.00018253456221198152,508.7,0.62,1.667668,79.97,22755,-0.008362,0.024906,0.003332,2.814724,0.004953,0.049957,0.566338,0.731291,-0.180108,0.461797,0.846875,0.0,0.994792,1.243876,5.0,0.078603,0.002693,0.009146,0.909558,1.0
2600,1996800,0.00018023041474654375,507.2,0.47,1.503228,71.21,23282,-0.008283,0.033863,0.002898,2.760611,0.005185,0.06311,0.701584,0.6288,0.412784,0.636627,0.791536,0.028646,0.946615,1.393932,2.0,0.216505,0.004699,0.721466,0.057331,0.0
2650,2035200,0.00017792626728110598,506.2,0.35,1.319544,73.99,23850,-0.010658,0.013665,0.002415,2.873719,0.006064,0.079285,0.868164,0.597473,0.563529,0.669259,0.894792,0.0,1.0,1.132077,0.0,0.512776,0.007475,0.379468,0.100282,0.0
2700,2073600,0.0001756221198156682,510.3,0.45,1.411717,74.65,24340,-0.008241,0.035358,0.003676,2.82573,0.005081,0.060181,0.420084,0.629326,-0.612282,0.348624,0.883984,0.0,0.984375,1.121584,4.0,0.633113,0.005892,0.029261,0.331734,0.0
2750,2112000,0.0001733179723502304,511.0,0.5,1.498781,85.55,24820,-0.008614,0.020272,0.004074,2.847422,0.004326,0.046021,0.68485,0.511919,0.177321,0.722782,0.839453,0.036458,0.997396,1.26384,5.0,0.896356,0.005341,0.043357,0.054946,0.0
2800,2150400,0.00017101382488479263,506.2,0.57,1.564394,79.41,25272,-0.008028,0.007689,0.002796,2.906041,0.003898,0.041565,0.751071,0.722109,0.19447,0.686951,0.814714,0.06901,0.989583,1.332512,6.0,0.925215,0.003417,0.048258,0.023109,0.0
