update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,entropy,approx_kl,clipfrac,ev,phi_r2,ev_resid,h_dir_car,h_dir_off,h_spd_car,h_spd_off,h_ball_car,h_ball_off
10180,7818240,6.546082949308757e-05,514.8,0.6,1.679037,67.1,99920,-0.006235,0.026437,2.870561,0.002307,0.017151,0.51183,0.370295,0.40672,1.908221,1.899756,0.922601,0.973766,0.579345,0.0
10190,7825920,6.523041474654377e-05,514.8,0.68,1.741199,73.85,100022,-0.006251,0.004279,2.876596,0.002894,0.025879,0.925168,0.801083,0.710652,1.830253,1.87288,0.903372,0.994502,0.572531,0.0
10200,7833600,6.5e-05,514.8,0.66,1.74602,83.16,100115,-0.005184,0.01715,2.856602,0.001784,0.009247,0.641555,0.542561,0.340262,1.821362,1.878079,0.936072,0.973327,0.582462,0.0
10210,7841280,6.476958525345621e-05,514.8,0.7,1.759693,79.25,100215,-0.005092,0.026249,2.808023,0.00194,0.014618,0.625139,0.387307,0.418386,1.857424,1.853697,0.943883,0.943574,0.682063,0.0
10220,7848960,6.453917050691244e-05,514.8,0.63,1.653672,85.46,100305,-0.005633,0.019989,2.837899,0.003144,0.029724,0.537366,0.56278,0.178124,1.818512,1.878404,0.870314,0.942468,0.563225,0.0
10230,7856640,6.430875576036864e-05,514.8,0.61,1.641406,83.49,100397,-0.005237,0.022726,2.833854,0.001671,0.014008,0.710824,0.593095,0.40962,1.82076,1.884732,0.917653,0.944187,0.618735,0.0
10240,7864320,6.407834101382486e-05,514.8,0.68,1.72702,93.03,100480,-0.005443,0.023674,2.856563,0.002705,0.023743,0.500169,0.547306,-0.042722,1.820811,1.879826,0.945044,0.975619,0.544321,0.0
10250,7872000,6.384792626728111e-05,514.8,0.57,1.584713,81.35,100576,-0.005961,0.048335,2.84142,0.002388,0.018433,0.41336,0.419873,0.016023,1.842576,1.870032,0.929826,0.961562,0.646663,0.0
10260,7879680,6.361751152073733e-05,514.8,0.65,1.707661,73.52,100681,-0.004964,0.010979,2.822717,0.001522,0.008881,0.821615,0.70715,0.579455,1.851295,1.880622,0.921977,0.940199,0.511516,0.0
10270,7887360,6.338709677419355e-05,514.8,0.7,1.745909,82.4,100775,-0.004456,0.01995,2.839594,0.001893,0.008728,0.803468,0.750461,0.212777,1.867142,1.89332,0.889042,0.939752,0.492684,0.0
10280,7895040,6.315668202764976e-05,514.8,0.62,1.628902,84.01,100868,-0.005459,0.022491,2.838697,0.001989,0.011475,0.564062,0.446848,0.279513,1.853751,1.886528,0.910658,0.943031,0.543513,0.0
10290,7902720,6.292626728110598e-05,514.8,0.67,1.704806,77.4,100966,-0.005712,0.015472,2.882802,0.003235,0.028992,0.610979,0.534761,0.419578,1.839677,1.91472,0.934638,0.969673,0.53202,0.0
10300,7910400,6.26958525345622e-05,514.8,0.73,1.77404,77.72,101065,-0.005451,0.010975,2.897357,0.001917,0.011963,0.6572,0.597946,0.475785,1.847302,1.904067,0.982878,0.984111,0.434224,0.0
10310,7918080,6.246543778801841e-05,514.8,0.65,1.685478,81.63,101159,-0.005268,0.025427,2.863909,0.001931,0.013672,0.528403,0.478546,0.209285,1.797342,1.883498,0.981906,0.96948,0.555252,0.0
10320,7925760,6.223502304147467e-05,514.8,0.59,1.633392,86.05,101246,-0.004495,0.030826,2.858298,0.001367,0.006653,0.457237,0.480195,0.05231,1.854434,1.873726,0.974423,0.97665,0.461974,0.0
10330,7933440,6.200460829493088e-05,514.8,0.62,1.641434,88.7,101329,-0.005278,0.016661,2.87185,0.002294,0.014679,0.742317,0.442785,0.582381,1.903148,1.888114,0.979952,0.970002,0.657194,0.0
10340,7941120,6.17741935483871e-05,514.8,0.65,1.729765,89.13,101415,-0.005796,0.012354,2.875622,0.001684,0.008942,0.743247,0.712442,0.398456,1.828395,1.888101,0.935021,0.972689,0.40025,0.0
10350,7948800,6.154377880184332e-05,514.8,0.64,1.702016,74.28,101517,-0.006507,0.009115,2.849859,0.002975,0.023621,0.827183,0.667246,0.647547,1.838246,1.881991,0.896152,0.958431,0.528745,0.0
10360,7956480,6.131336405529952e-05,514.9,0.67,1.745324,70.88,101623,-0.004618,0.016641,2.874484,0.001873,0.008453,0.660939,0.535724,0.33841,1.883178,1.903357,0.915822,0.965788,0.549075,0.0
10370,7964160,6.108294930875575e-05,514.9,0.75,1.823947,77.12,101724,-0.003988,0.014858,2.848294,0.001662,0.00647,0.791859,0.830483,-0.164098,1.83336,1.861774,0.955291,0.97594,0.499736,0.0
10380,7971840,6.0852534562211966e-05,514.9,0.65,1.70991,69.5,101833,-0.005099,0.032244,2.805659,0.001033,0.002106,0.630782,0.610852,0.090776,1.804659,1.832788,0.962001,0.965589,0.526936,0.0
10390,7979520,6.0622119815668214e-05,514.9,0.63,1.699821,80.45,101926,-0.005653,0.020144,2.864124,0.001405,0.006775,0.687178,0.553026,0.37842,1.79322,1.858347,0.977323,0.997182,0.563315,0.0
10400,7987200,6.039170506912443e-05,514.9,0.59,1.61764,80.04,102023,-0.004999,0.023004,2.905181,0.00209,0.010742,0.771374,0.591546,0.440796,1.836569,1.891104,0.993568,1.006693,0.5395,0.0
10410,7994880,6.016129032258065e-05,514.9,0.61,1.680174,71.53,102131,-0.005256,0.029047,2.886183,0.002308,0.016144,0.611577,0.502097,0.26377,1.803046,1.884148,0.99304,1.000727,0.611608,0.0
10420,8002560,5.993087557603686e-05,514.9,0.67,1.755337,77.57,102229,-0.004864,0.019083,2.889507,0.00191,0.013336,0.598794,0.421786,0.501084,1.887848,1.904943,0.977339,0.982391,0.646138,0.0
10430,8010240,5.970046082949308e-05,514.9,0.65,1.709477,84.46,102319,-0.004514,0.020462,2.839315,0.001225,0.004059,0.627196,0.521683,0.271638,1.797002,1.887571,0.967056,0.940598,0.512288,0.0
10440,8017920,5.94700460829493e-05,514.9,0.61,1.644716,80.36,102416,-0.006259,0.029205,2.860234,0.001779,0.010162,0.477353,0.438699,0.323704,1.84128,1.882026,0.990972,0.969215,0.562052,0.0
10450,8025600,5.923963133640551e-05,514.9,0.68,1.790366,80.52,102509,-0.005188,0.023983,2.862559,0.001796,0.008514,0.663161,0.614983,0.202669,1.906933,1.892157,0.945817,0.961212,0.518506,0.0
10460,8033280,5.900921658986173e-05,514.9,0.72,1.788502,82.72,102601,-0.005588,0.013893,2.800826,0.001893,0.014252,0.724961,0.698582,0.166648,1.824842,1.867029,0.961189,0.921896,0.430491,0.0
10470,8040960,5.877880184331798e-05,514.9,0.69,1.743184,95.38,102683,-0.005217,0.008899,2.846599,0.001942,0.011017,0.756633,0.666617,0.44784,1.874156,1.876349,0.9504,0.95149,0.63319,0.0
10480,8048640,5.854838709677419e-05,514.9,0.66,1.698633,82.64,102778,-0.005391,0.020996,2.852166,0.002035,0.012726,0.848998,0.707324,0.506253,1.767522,1.883501,0.973783,0.968226,0.541922,0.0
10490,8056320,5.8317972350230414e-05,514.9,0.61,1.657136,84.57,102870,-0.005699,0.014064,2.766676,0.001831,0.014496,0.885129,0.633392,0.710301,1.797432,1.830808,0.941895,0.929672,0.569986,0.0
10500,8064000,5.808755760368663e-05,514.9,0.63,1.635951,78.81,102970,-0.00477,0.018161,2.78108,0.002322,0.017853,0.733346,0.628471,0.303332,1.80871,1.842352,0.942735,0.949891,0.484212,0.0
10510,8071680,5.785714285714285e-05,514.9,0.67,1.727466,89.37,103054,-0.00544,0.022151,2.865631,0.002345,0.018555,0.677307,0.550708,0.356829,1.862084,1.869725,0.963149,0.987606,0.528691,0.0
10520,8079360,5.762672811059906e-05,514.9,0.7,1.818207,86.35,103141,-0.004826,0.014327,2.86038,0.001653,0.008789,0.813391,0.7825,0.142736,1.828343,1.888425,0.965705,0.965642,0.609098,0.0
10530,8087040,5.739631336405528e-05,514.9,0.65,1.735281,81.73,103234,-0.005731,0.008931,2.873387,0.003355,0.028076,0.827936,0.756011,0.472347,1.78298,1.905438,0.951964,0.965684,0.585389,0.0
10540,8094720,5.716589861751153e-05,514.9,0.64,1.690164,80.4,103331,-0.004065,0.023271,2.898273,0.001256,0.004822,0.670188,0.60595,0.31184,1.803268,1.900837,0.953003,0.990871,0.546048,0.0
10550,8102400,5.6935483870967744e-05,514.9,0.61,1.652652,81.88,103424,-0.004867,0.017202,2.86237,0.001746,0.00705,0.820777,0.589649,0.567175,1.780989,1.888628,0.912794,0.970086,0.525729,0.0
10560,8110080,5.6705069124423965e-05,515.0,0.72,1.831575,81.33,103519,-0.004785,0.043492,2.872388,0.001863,0.009613,0.668772,0.662145,0.109887,1.887107,1.917294,0.922397,0.95341,0.523963,0.0
10570,8117760,5.647465437788018e-05,515.0,0.73,1.8002,86.35,103608,-0.006166,0.026015,2.87119,0.002873,0.028015,0.660052,0.533085,0.277197,1.895301,1.894186,0.971366,0.978641,0.600212,0.0
10580,8125440,5.62442396313364e-05,515.0,0.66,1.763648,81.46,103701,-0.006085,0.010711,2.888791,0.001951,0.010925,0.764294,0.648956,0.369216,1.873519,1.909508,0.959173,0.967599,0.587847,0.0
10590,8133120,5.6013824884792613e-05,515.0,0.76,1.81977,85.55,103793,-0.003894,0.011428,2.913332,0.001492,0.005035,0.804629,0.784825,0.269974,1.946068,1.9287,0.958762,0.988133,0.5721,0.0
10600,8140800,5.578341013824883e-05,515.0,0.71,1.793671,96.31,103871,-0.00585,0.015748,2.878739,0.001769,0.00592,0.831396,0.59174,0.594234,1.91091,1.907195,0.984768,0.973324,0.651461,0.0
10610,8148480,5.555299539170508e-05,515.0,0.66,1.673151,84.79,103961,-0.005188,0.018862,2.910998,0.001985,0.016113,0.656609,0.522121,0.337412,1.923012,1.928684,0.975856,0.980739,0.583201,0.0
10620,8156160,5.5322580645161296e-05,515.0,0.63,1.689521,91.82,104045,-0.005698,0.030133,2.903481,0.002168,0.014465,0.520938,0.566956,0.002269,1.872313,1.942388,0.956557,0.952957,0.590016,0.0
10630,8163840,5.509216589861751e-05,515.0,0.53,1.549171,86.08,104135,-0.004801,0.032889,2.852062,0.001744,0.008728,0.712433,0.655543,0.18874,1.807162,1.885982,0.976311,0.944484,0.640439,0.0
10640,8171520,5.486175115207373e-05,515.0,0.53,1.54361,77.22,104235,-0.004377,0.02923,2.893796,0.001205,0.004333,0.661441,0.440945,0.400651,1.86702,1.909141,0.973128,0.982284,0.610343,0.0
10650,8179200,5.4631336405529944e-05,515.0,0.72,1.770441,76.48,104335,-0.005138,0.028008,2.888223,0.001546,0.006226,0.747437,0.757621,0.034574,1.914074,1.938625,0.920631,0.937717,0.623173,0.0
10660,8186880,5.4400921658986165e-05,515.0,0.55,1.533192,71.75,104440,-0.004724,0.021637,2.849865,0.00111,0.001251,0.870556,0.731187,0.526584,1.895801,1.917009,0.906872,0.922256,0.628784,0.0
10670,8194560,5.417050691244238e-05,515.0,0.69,1.77905,66.52,104558,-0.005324,0.016453,2.858506,0.00273,0.017487,0.754892,0.757233,0.135797,1.850148,1.900625,0.962759,0.9528,0.674593,0.0
10680,8202240,5.39400921658986e-05,515.0,0.67,1.688837,73.43,104662,-0.00548,0.01984,2.909007,0.003136,0.023926,0.764727,0.565993,0.463214,1.928898,1.933796,0.977655,0.966632,0.704699,0.0
10690,8209920,5.370967741935485e-05,515.0,0.64,1.714238,84.13,104755,-0.004759,0.013951,2.923349,0.001521,0.005585,0.796669,0.671538,0.459142,1.962094,1.940653,0.982727,0.971586,0.632437,0.0
10700,8217600,5.347926267281106e-05,515.0,0.69,1.754528,80.14,104852,-0.005105,0.009035,2.904674,0.001829,0.011017,0.736517,0.796583,0.37679,1.869126,1.959891,0.966084,0.934995,0.612891,0.0
10710,8225280,5.324884792626728e-05,515.0,0.57,1.581603,75.51,104955,-0.004675,0.020642,2.901405,0.001398,0.006744,0.648194,0.652931,0.290072,1.926342,1.945056,0.964164,0.95081,0.669236,0.0
10720,8232960,5.3018433179723496e-05,515.0,0.69,1.757996,78.1,105051,-0.004488,0.018072,2.931491,0.001164,0.004364,0.69928,0.67662,0.193164,1.910114,1.945089,0.993217,0.976946,0.595963,0.0
10730,8240640,5.2788018433179716e-05,515.0,0.6,1.615589,76.03,105151,-0.003977,0.026103,2.854013,0.000696,0.000946,0.654621,0.53263,0.307603,1.943885,1.908395,0.9403,0.94297,0.641061,0.0
10740,8248320,5.255760368663593e-05,515.0,0.64,1.669688,72.02,105259,-0.005496,0.042984,2.888756,0.002008,0.014954,0.628258,0.548317,0.185314,1.897616,1.907931,0.979569,0.97322,0.656036,0.0
10750,8256000,5.2327188940092144e-05,515.0,0.73,1.819256,82.78,105349,-0.00392,0.029836,2.89134,0.00105,0.004608,0.572168,0.605825,-0.014593,1.900403,1.908936,0.962487,0.970268,0.587243,0.0
10760,8263680,5.20967741935484e-05,515.0,0.66,1.702914,99.64,105423,-0.004238,0.014603,2.915392,0.00182,0.008911,0.844728,0.666315,0.537467,1.854478,1.905043,0.956019,0.994442,0.589546,0.0
10770,8271360,5.186635944700461e-05,515.1,0.55,1.582275,97.55,105508,-0.006175,0.018231,2.908828,0.002219,0.018494,0.59468,0.586816,0.301345,1.888554,1.909087,0.990907,0.998666,0.614046,0.0
10780,8279040,5.1635944700460826e-05,515.1,0.59,1.633889,75.15,105607,-0.005033,0.017947,2.891225,0.00215,0.015747,0.631936,0.491413,0.528139,1.845044,1.912832,0.961616,0.972731,0.56012,0.0
10790,8286720,5.140552995391705e-05,515.1,0.69,1.782807,83.06,105699,-0.004946,0.003742,2.898366,0.001783,0.007141,0.889045,0.809507,0.60648,1.891225,1.932586,0.95447,0.964645,0.530076,0.0
10800,8294400,5.117511520737326e-05,515.1,0.71,1.799252,88.71,105784,-0.004451,0.012872,2.910611,0.001013,0.001587,0.815813,0.66809,0.474183,1.892295,1.93638,0.971035,0.968106,0.547418,0.0
10810,8302080,5.094470046082948e-05,515.1,0.68,1.751869,86.73,105876,-0.00557,0.016888,2.858627,0.001333,0.006256,0.787071,0.667845,0.389451,1.89042,1.886381,0.963638,0.966995,0.550328,0.0
10820,8309760,5.0714285714285695e-05,515.1,0.66,1.728191,82.13,105966,-0.00447,0.009338,2.905087,0.001989,0.007935,0.837012,0.775011,0.460613,1.918696,1.910477,0.978331,0.982471,0.665172,0.0
10830,8317440,5.048387096774194e-05,515.1,0.64,1.688871,84.43,106058,-0.005328,0.021391,2.864487,0.00227,0.014221,0.644628,0.547688,0.352557,1.770311,1.892626,0.955274,0.969417,0.605984,0.0
10840,8325120,5.0253456221198164e-05,515.1,0.61,1.64086,84.57,106151,-0.004612,0.023345,2.824463,0.001048,0.002289,0.483123,0.371631,0.422101,1.859377,1.876333,0.956754,0.939665,0.633469,0.0
10850,8332800,5.002304147465438e-05,515.1,0.67,1.740676,77.08,106248,-0.004324,0.03559,2.839778,0.000772,0.000641,0.60494,0.444704,0.33064,1.795471,1.866034,0.966411,0.967929,0.53592,0.0
10860,8340480,4.97926267281106e-05,515.1,0.68,1.743748,79.46,106344,-0.00514,0.032077,2.816629,0.001811,0.007111,0.494002,0.421843,0.220243,1.914766,1.899271,0.947415,0.902717,0.622588,0.0
10870,8348160,4.956221198156681e-05,515.1,0.68,1.739751,77.18,106444,-0.004341,0.017536,2.796121,0.001201,0.002167,0.696041,0.527002,0.42041,1.928429,1.88099,0.925509,0.912837,0.497242,0.0
10880,8355840,4.933179723502303e-05,515.1,0.69,1.731124,86.85,106528,-0.004161,0.014317,2.830593,0.001607,0.006409,0.782449,0.599878,0.512915,1.829522,1.876967,0.973199,0.953699,0.647768,0.0
10890,8363520,4.910138248847925e-05,515.1,0.64,1.695128,80.42,106626,-0.003633,0.037228,2.818368,0.000771,0.000671,0.654183,0.656042,-0.001113,1.844838,1.869633,0.925684,0.945472,0.585547,0.0
10900,8371200,4.8870967741935494e-05,515.1,0.65,1.743504,76.63,106724,-0.005105,0.024753,2.900802,0.00215,0.014282,0.597128,0.450658,0.38294,1.853812,1.927244,0.950062,0.96962,0.531801,0.0
10910,8378880,4.8640552995391715e-05,515.1,0.62,1.635595,79.42,106820,-0.003617,0.0209,2.872001,0.000986,0.001221,0.620632,0.498879,0.368089,1.889737,1.903669,0.932802,0.961262,0.727625,0.0
10920,8386560,4.841013824884793e-05,515.1,0.68,1.739949,79.05,106920,-0.005013,0.029815,2.869865,0.001412,0.004883,0.712657,0.654638,0.185598,1.879907,1.903526,0.923051,0.957175,0.612415,0.0
10930,8394240,4.817972350230414e-05,515.1,0.57,1.592342,76.04,107018,-0.004552,0.014426,2.878031,0.001493,0.009583,0.787195,0.556779,0.553594,1.838119,1.888429,0.958837,0.982248,0.541864,0.0
10940,8401920,4.7949308755760364e-05,515.1,0.63,1.697465,76.72,107119,-0.005098,0.017337,2.88778,0.001694,0.008972,0.756832,0.636581,0.376811,1.915839,1.917799,0.937884,0.965311,0.667218,0.0
10950,8409600,4.771889400921658e-05,515.2,0.52,1.543864,74.78,107221,-0.004676,0.024214,2.860784,0.001286,0.003357,0.685827,0.554407,0.301345,1.87573,1.894919,0.888043,0.953969,0.561182,0.0
10960,8417280,4.74884792626728e-05,515.2,0.67,1.739086,85.9,107309,-0.004129,0.019126,2.841551,0.00145,0.008545,0.788605,0.70694,0.289033,1.868263,1.899031,0.926304,0.944529,0.639288,0.0
10970,8424960,4.725806451612901e-05,515.2,0.62,1.718834,86.32,107399,-0.005301,0.01335,2.791778,0.002556,0.018494,0.80835,0.644141,0.579286,1.851019,1.849706,0.975229,0.954115,0.709142,0.0
10980,8432640,4.702764976958526e-05,515.2,0.65,1.671997,84.23,107495,-0.004855,0.021432,2.842968,0.001879,0.012054,0.696137,0.468411,0.471213,1.932017,1.889823,0.958018,0.949038,0.7156,0.0
10990,8440320,4.679723502304148e-05,515.2,0.54,1.551926,73.92,107598,-0.003884,0.022829,2.841164,0.000843,0.001495,0.603439,0.380869,0.453921,1.843075,1.891165,0.909611,0.950424,0.623683,0.0
11000,8448000,4.6566820276497694e-05,515.2,0.65,1.673392,68.05,107708,-0.003973,0.012056,2.865875,0.000919,0.001434,0.733269,0.443113,0.675946,1.861066,1.911809,0.928871,0.955475,0.613199,0.0
11010,8455680,4.6336405529953915e-05,515.2,0.61,1.617333,66.17,107823,-0.004945,0.028142,2.840141,0.001538,0.005829,0.647316,0.574988,0.243544,1.90387,1.897768,0.931896,0.928404,0.632255,0.0
11020,8463360,4.610599078341013e-05,515.2,0.65,1.70263,67.48,107937,-0.004454,0.025526,2.861584,0.00164,0.005737,0.58667,0.439679,0.381898,1.837556,1.910601,0.936505,0.949278,0.618882,0.0
11030,8471040,4.587557603686635e-05,515.2,0.66,1.703179,74.13,108040,-0.004447,0.031753,2.873847,0.000979,0.001801,0.656351,0.604179,0.143143,1.892224,1.919639,0.906293,0.944871,0.588826,0.0
11040,8478720,4.564516129032256e-05,515.2,0.58,1.606019,76.7,108140,-0.004603,0.018314,2.887913,0.001289,0.004395,0.819213,0.615154,0.531146,1.895996,1.917039,0.935229,0.961431,0.563789,0.0
11050,8486400,4.541474654377881e-05,515.2,0.59,1.637404,73.63,108243,-0.00371,0.01729,2.822466,0.001133,0.004089,0.793823,0.537576,0.579805,1.790213,1.871162,0.941296,0.948601,0.572176,0.0
11060,8494080,4.518433179723503e-05,515.2,0.62,1.642375,72.09,108351,-0.005423,0.029477,2.834135,0.001248,0.002075,0.626978,0.508713,0.266504,1.894212,1.85578,0.986765,0.964371,0.730874,0.0
11070,8501760,4.4953917050691246e-05,515.2,0.63,1.666098,76.64,108450,-0.003775,0.016295,2.827068,0.000771,0.000641,0.689603,0.641418,0.293521,1.849405,1.858676,0.958816,0.963041,0.523177,0.0
11080,8509440,4.472350230414746e-05,515.2,0.68,1.741046,84.57,108538,-0.003545,0.029669,2.904584,0.00097,0.00119,0.605602,0.590998,0.076593,1.832674,1.923335,0.949086,0.985015,0.495135,0.0
11090,8517120,4.449308755760368e-05,515.2,0.65,1.710644,79.03,108637,-0.004132,0.016647,2.924635,0.00089,0.000793,0.677238,0.416611,0.537343,1.943625,1.919913,0.975991,0.99244,0.553244,0.0
11100,8524800,4.4262672811059894e-05,515.2,0.65,1.668709,76.75,108738,-0.003939,0.024149,2.911256,0.001236,0.00293,0.671016,0.570896,0.298465,1.865192,1.926209,0.950574,0.971206,0.522378,0.0
11110,8532480,4.4032258064516115e-05,515.2,0.68,1.760151,76.02,108838,-0.003935,0.02326,2.915965,0.00144,0.004456,0.609679,0.618537,0.167399,1.900374,1.922365,0.973377,0.989426,0.574459,0.0
11120,8540160,4.380184331797236e-05,515.2,0.67,1.740628,77.28,108938,-0.004903,0.020002,2.922256,0.001817,0.011108,0.677356,0.683628,0.168499,1.886335,1.936866,0.958846,0.977624,0.429875,0.0
11130,8547840,4.3571428571428576e-05,515.2,0.65,1.731064,78.27,109035,-0.003611,0.019402,2.905265,0.000629,9.2e-05,0.702161,0.583871,0.361288,1.898856,1.921756,0.937366,0.977122,0.560633,0.0
11140,8555520,4.33410138248848e-05,515.2,0.67,1.721213,84.88,109125,-0.004298,0.020607,2.943025,0.001208,0.002197,0.794024,0.755368,0.303041,1.921879,1.943664,0.986705,0.989044,0.474839,0.0
11150,8563200,4.311059907834101e-05,515.3,0.66,1.712362,87.92,109213,-0.003579,0.010813,2.91823,0.001428,0.005737,0.682673,0.492606,0.584859,1.874617,1.926269,0.972463,0.988603,0.534236,0.0
11160,8570880,4.288018433179723e-05,515.3,0.61,1.681388,89.39,109296,-0.004206,0.025935,2.889379,0.001555,0.006195,0.393189,0.363001,0.295377,1.94858,1.926524,0.894941,0.949376,0.631793,0.0
11170,8578560,4.2649769585253445e-05,515.3,0.73,1.77427,80.98,109394,-0.003979,0.012007,2.843268,0.001371,0.004883,0.795835,0.649404,0.518366,1.920984,1.929593,0.911202,0.912396,0.625706,0.0
11180,8586240,4.2419354838709666e-05,515.3,0.72,1.816537,85.78,109482,-0.00347,0.010883,2.914317,0.000488,0.000275,0.66605,0.632835,0.369913,1.893809,1.944322,0.948686,0.968983,0.544684,0.0
11190,8593920,4.218894009216588e-05,515.3,0.66,1.737574,76.94,109583,-0.004142,0.028351,2.910855,0.000873,0.000946,0.611341,0.596331,0.056666,1.89675,1.940751,0.954769,0.969313,0.531271,0.0
11200,8601600,4.195852534562213e-05,515.3,0.72,1.790482,72.56,109687,-0.00412,0.004774,2.904607,0.001017,0.001526,0.851314,0.633877,0.686386,1.878876,1.947499,0.943328,0.956786,0.511714,0.0
11210,8609280,4.172811059907835e-05,515.3,0.7,1.673004,77.27,109786,-0.003726,0.014364,2.92398,0.000702,0.000153,0.743507,0.500243,0.56753,1.8762,1.939249,0.942454,0.98496,0.496964,0.0
11220,8616960,4.149769585253456e-05,515.3,0.56,1.586344,81.17,109877,-0.00438,0.02208,2.935206,0.001861,0.008301,0.546228,0.312967,0.487613,1.910045,1.947928,0.977132,0.986632,0.476412,0.0
11230,8624640,4.1267281105990776e-05,515.3,0.52,1.517775,86.01,109965,-0.003315,0.012386,2.931796,0.001313,0.003998,0.824778,0.518908,0.662548,1.948851,1.950124,0.971989,0.973318,0.464942,0.0
11240,8632320,4.1036866359447e-05,515.3,0.64,1.660929,90.81,110050,-0.003544,0.02521,2.922439,0.000823,0.000946,0.718703,0.630941,0.240205,1.863521,1.937155,0.978684,0.982823,0.543182,0.0
11250,8640000,4.080645161290321e-05,515.3,0.69,1.756329,84.86,110144,-0.003166,0.031655,2.936956,0.000922,0.000671,0.59374,0.483849,0.441458,1.944599,1.953628,0.958269,0.981761,0.533587,0.0
11260,8647680,4.057603686635943e-05,515.3,0.64,1.632731,83.95,110234,-0.003431,0.037706,2.898128,0.000763,0.000183,0.592389,0.398496,0.343234,1.925807,1.925773,0.964506,0.973261,0.675307,0.0
11270,8655360,4.034562211981568e-05,515.3,0.57,1.595535,78.41,110329,-0.004037,0.026458,2.924041,0.001187,0.002136,0.434869,0.47518,0.103963,1.831544,1.948128,0.988135,0.975628,0.470901,0.0
11280,8663040,4.011520737327189e-05,515.3,0.64,1.67112,70.29,110440,-0.003338,0.023764,2.900187,0.000904,0.00058,0.556607,0.34878,0.455314,1.918099,1.920851,0.980495,0.970178,0.626161,0.0
11290,8670720,3.9884792626728114e-05,515.3,0.69,1.804297,74.38,110543,-0.003716,0.034065,2.873859,0.001266,0.004028,0.562531,0.471325,0.251342,1.8005,1.909991,0.959453,0.964818,0.522559,0.0
11300,8678400,3.965437788018433e-05,515.3,0.65,1.728562,71.91,110652,-0.003752,0.036326,2.83329,0.001207,0.004761,0.432881,0.381246,0.207519,1.768653,1.842496,0.971391,0.980217,0.536089,0.0
11310,8686080,3.942396313364055e-05,515.3,0.67,1.709548,71.88,110761,-0.004356,0.029291,2.869909,0.001925,0.005646,0.612464,0.521178,0.272202,1.811022,1.879394,0.954057,0.992051,0.577068,0.0
11320,8693760,3.919354838709676e-05,515.3,0.71,1.794879,80.41,110854,-0.002891,0.040842,2.896798,0.000441,0.0,0.429396,0.359134,0.210975,1.905393,1.911004,0.976275,0.983585,0.705802,0.0
11330,8701440,3.8963133640552976e-05,515.3,0.54,1.578218,80.2,110946,-0.00407,0.019234,2.882349,0.001077,0.004272,0.819832,0.594505,0.6147,1.884244,1.919164,0.95532,0.95845,0.669054,0.0
11340,8709120,3.873271889400923e-05,515.3,0.55,1.591409,80.51,111042,-0.002945,0.024925,2.897645,0.000455,6.1e-05,0.485434,0.387224,0.375025,1.827771,1.911289,0.984279,0.977345,0.612494,0.0
11350,8716800,3.8502304147465444e-05,515.3,0.59,1.667323,77.57,111140,-0.003328,0.024402,2.92006,0.000646,6.1e-05,0.628694,0.450585,0.359592,1.77636,1.925367,0.948839,0.989354,0.490142,0.0
11360,8724480,3.8271889400921665e-05,515.4,0.61,1.643401,81.61,111235,-0.003504,0.015005,2.923579,0.001241,0.003418,0.703574,0.690627,0.464576,1.829419,1.930215,0.975994,0.988699,0.629119,0.0
11370,8732160,3.804147465437788e-05,515.4,0.69,1.769163,87.59,111324,-0.003694,0.024278,2.915647,0.001353,0.003571,0.66266,0.569967,0.270578,1.875662,1.932347,0.984721,0.971192,0.626936,0.0
11380,8739840,3.781105990783409e-05,515.4,0.66,1.688766,82.71,111416,-0.003622,0.019439,2.915551,0.001237,0.002045,0.559675,0.405178,0.437632,1.891087,1.941098,0.965466,0.970949,0.575832,0.0
11390,8747520,3.758064516129031e-05,515.4,0.65,1.705796,89.47,111504,-0.003462,0.017173,2.916641,0.000736,0.000397,0.65334,0.316123,0.648095,1.905413,1.923096,0.980083,0.983578,0.632844,0.0
11400,8755200,3.735023041474653e-05,515.4,0.55,1.594951,83.74,111597,-0.00317,0.020674,2.881276,0.000862,0.000153,0.647883,0.422585,0.519597,1.827929,1.88462,0.951875,0.989055,0.609263,0.0
11410,8762880,3.711981566820275e-05,515.4,0.65,1.729857,78.32,111694,-0.003698,0.020511,2.884468,0.000762,0.000641,0.670283,0.601476,0.436028,1.812608,1.915256,0.933695,0.967238,0.549723,0.0
11420,8770560,3.6889400921658996e-05,515.4,0.65,1.75723,92.67,111781,-0.003442,0.015941,2.905761,0.000943,0.001648,0.625749,0.501617,0.363196,1.830508,1.905535,0.98192,1.001265,0.559454,0.0
11430,8778240,3.665898617511521e-05,515.4,0.53,1.528035,77.16,111878,-0.003418,0.023496,2.843488,0.001254,0.000763,0.697336,0.561106,0.319781,1.828719,1.857222,0.931453,0.97243,0.597876,0.0
11440,8785920,3.642857142857143e-05,515.4,0.6,1.639458,85.42,111966,-0.003405,0.015397,2.895143,0.000748,0.000366,0.739437,0.649861,0.478152,1.889905,1.91922,0.893795,0.967893,0.532757,0.0
11450,8793600,3.6198156682027644e-05,515.4,0.57,1.596748,92.43,112048,-0.003489,0.039107,2.902838,0.001248,0.002747,0.42132,0.415249,0.053039,1.860663,1.924832,0.915058,0.981719,0.48603,0.0
