pcf_r3,pcf_r5,pcf_r8,pcf_r12,pcf_r16,pcf_r20,pcf_r25,pcf_r30,pcf_r35,receiver_pcf,receiver_x,on_grid,receiver_def_dist,pass_length,lost_in_transit,lost_within_settle
0.8623482504848494,0.7864206631725659,0.7193722547819683,0.6802023366130968,0.6324262349018589,0.5873993670335091,0.5547698007800992,0.523074798781246,0.5044097752554109,0.8796311938478232,64.39969635009766,1,5.736960464872874,6.18955659866333,0,0
0.7603294194494755,0.6044729034077109,0.4554321170096543,0.44860654277684653,0.5392198594318277,0.5848708089045228,0.5690636089553491,0.5388703790508665,0.5088837253750611,0.7486498355119927,61.90519332885742,1,7.662260737139881,19.701555252075195,0,0
0.8652828092913061,0.747377224635546,0.6217963705429058,0.5001432296751896,0.43994528677740397,0.4334266392730942,0.4402010546044461,0.43361350762814543,0.44780834814266335,0.8562778900326573,75.19181060791016,1,5.556305646730338,30.612804412841797,0,1
0.7899280656802454,0.712460108371128,0.6703749572948542,0.6443732536210072,0.6579587862467952,0.6655835786623795,0.6243953228232559,0.5722071654978753,0.5343678072951651,0.7958065743618584,60.04433822631836,1,4.973195666670668,15.217844009399414,0,0
0.8260004614588206,0.731316632298125,0.5925883860163693,0.5058191016505321,0.47199532723648807,0.4417552394351206,0.43905829759986087,0.42497593476474843,0.41024454716519204,0.8807236828433026,67.2944564819336,1,4.8314781756421326,6.359776973724365,0,0
0.9558073539064639,0.906723606998764,0.7997932618571753,0.7092440282370001,0.683392134198683,0.6469361628589375,0.6023824715657806,0.5538499296054192,0.51597441017903,0.9599715988981532,60.586151123046875,1,5.9715223947423395,7.197409152984619,0,0
0.5983935116587896,0.42751265462680077,0.3052724007760971,0.2921006044897357,0.3246883504818918,0.3355826271669075,0.34563188612987833,0.3597423484067701,0.3871026051882943,0.6172135205369222,79.63200378417969,1,4.541671599615684,17.139812469482422,0,0
0.6073822274706117,0.47290168697295354,0.3776032198396927,0.40002667483036447,0.4712703876085592,0.5122988414213071,0.5107770534260744,0.46914782802091937,0.4447839787581722,0.5733455360438084,76.87828826904297,1,3.1542744296401173,14.249018669128418,0,0
0.9869244171874327,0.9652962058626949,0.8866363115510065,0.793739006147483,0.7490829512387773,0.6913805503961588,0.5927028598464863,0.4998829064690588,0.42135274569513903,0.9908332297670517,68.31465148925781,1,12.361643974319787,12.866743087768555,0,0
0.9394574796858279,0.8804024426577219,0.7964393191795605,0.6684632260074581,0.5642772679453713,0.5149436510291643,0.5110130439619927,0.46821976414053473,0.4233788228612964,0.9517788949103294,59.18754577636719,1,7.764577115152013,16.121856689453125,1,1
0.7938375876626469,0.640202370883578,0.44083718144149964,0.2982759192261655,0.2955463165104126,0.3209273559277073,0.3080852620540478,0.31111818595358876,0.3431972101945085,0.7935824306005864,76.00509643554688,1,6.6787497303459755,20.229280471801758,0,0
0.8823236095854207,0.7915308788744917,0.6756871837988307,0.5636266194386325,0.5078079293182681,0.48170666565872405,0.4645329839092034,0.4505810977470037,0.4330707369571583,0.9169524822072126,66.6923828125,1,7.447040706645887,13.707645416259766,1,1
0.9763949150956681,0.9321131185950262,0.8207760404339202,0.70564063524578,0.6625015937876262,0.6023340529410423,0.5601990462362881,0.5604398068885535,0.5666797863687709,0.9803654026442865,66.21998596191406,1,10.280474494272974,19.656770706176758,0,1
0.8464037159579474,0.7194536940772797,0.6069547240048395,0.47929988142519075,0.3805125129481682,0.32032469061687585,0.3096907159217647,0.32761614125925675,0.3393284613580375,0.8709701393534107,86.37093353271484,1,4.364872119282379,38.74317932128906,0,0
0.9848559449093464,0.959257788036102,0.8716157331079647,0.771075797864373,0.6952726905685558,0.5986448603963698,0.5164920727713416,0.46644131783578313,0.44635438761939666,0.974509023393003,59.891563415527344,1,11.384545926338948,29.226778030395508,0,0
0.7120527400360227,0.5937512793072903,0.4367036938576949,0.32349061225759923,0.337045147433074,0.3599142912484859,0.39146397970868024,0.4211067351548233,0.42860752975907307,0.6748287792778007,86.53337097167969,1,4.861885367083812,31.930686950683594,1,1
0.9848840261349451,0.9590707565099221,0.870386610651429,0.7365033163107102,0.637510120121804,0.5635011544020537,0.5393054052112378,0.5311507627327853,0.5365641219730399,0.9765772092244086,61.539615631103516,1,10.596571447063646,29.004737854003906,0,0
0.9551259537526386,0.882391014539846,0.7468508953641169,0.6505698611338229,0.6169814175492442,0.5934925225744079,0.5567158346866844,0.5435169939894815,0.5610363313441381,0.9566285951598777,53.78190231323242,1,8.770670243291114,37.14594650268555,0,0
0.8384045434792394,0.7605727396848297,0.6769892953099634,0.6210321352386606,0.5841073169672366,0.5440734773754402,0.5071219600268206,0.469861648302948,0.46762943732131085,0.8605619516957851,78.04442596435547,1,6.073403336906419,39.19704818725586,0,0
0.6548771965308762,0.4438983221406432,0.2526880217138536,0.16554141707065212,0.17756641663902833,0.24166438908165047,0.3193939043982047,0.367661269186911,0.3847867073174601,0.6750725982652894,82.90164947509766,1,4.098703277231038,28.926116943359375,0,0
0.6919640804561912,0.526438817030426,0.40818410374427905,0.3478818814858408,0.30549155151412954,0.31566906130372685,0.34780039724036055,0.36816104793877424,0.37524589060581287,0.7062801480260317,82.6928939819336,1,5.297412792552987,26.027156829833984,0,0
0.9888580464862429,0.9709889022135013,0.8423846734769342,0.6124136318838261,0.502209794625366,0.47114139174288233,0.49763630182541935,0.519364306831871,0.5293478963258187,0.9881195393119575,64.59030151367188,1,13.38867540483355,23.09222984313965,1,1
