update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
2550,1958400,6.506912442396311e-05,518.1,0.63,1.674649,76.11,26679,-0.003691,0.023243,0.001431,2.835938,0.001972,0.009644,0.464907,0.806544,0.406986,0.524572,0.658724,0.071615,0.759115,1.684325,6.0,0.970998,0.011053,0.002133,0.015816,0.0
2600,1996800,6.046082949308755e-05,519.9,0.7,1.789,101.25,27064,-0.002303,0.024086,0.002201,2.945046,0.002775,0.015564,0.429064,0.819728,0.196481,0.659724,0.748828,0.02474,0.94401,1.517037,6.0,0.976652,0.01003,0.001553,0.011765,0.0
2650,2035200,5.585253456221198e-05,521.6,0.52,1.553266,112.14,27450,-0.002446,0.021653,0.003048,2.986096,0.001472,0.004578,0.746608,0.778136,0.381693,0.542458,0.841536,0.014323,0.983073,1.298802,3.0,0.978577,0.010818,0.001206,0.009399,0.0
2700,2073600,5.1244239631336414e-05,522.8,0.58,1.580141,101.87,27844,-0.003608,0.025345,0.003628,2.981104,0.002659,0.015991,0.564026,0.726012,-0.2484,0.41634,0.848958,0.0,0.998698,1.301006,4.0,0.978028,0.013111,0.000979,0.007882,0.0
2750,2112000,4.663594470046081e-05,518.9,0.52,1.525048,96.74,28280,-0.00253,0.036888,0.00376,2.9401,0.001533,0.006195,0.528908,0.699852,-0.55847,0.306281,0.827083,0.0,0.989583,1.325202,5.0,0.975014,0.017325,0.00082,0.006841,0.0
2800,2150400,4.2027649769585247e-05,520.2,0.48,1.458303,102.5,28660,-0.002393,0.022778,0.002684,2.987977,0.001098,9.2e-05,0.634224,0.733987,0.411183,0.422601,0.851432,0.018229,0.998698,1.208359,4.0,0.967764,0.025401,0.0007,0.006135,0.0
2850,2188800,3.741935483870968e-05,521.2,0.6,1.635996,85.08,29076,-0.001624,0.017755,0.001709,2.988299,0.000589,3.1e-05,0.743461,0.80652,0.33483,0.559879,0.814453,0.046875,0.990885,1.331437,7.0,0.956184,0.037852,0.000606,0.005358,0.0
2900,2227200,3.2811059907834113e-05,520.7,0.67,1.718234,100.66,29499,-0.002324,0.015231,0.002048,2.959072,0.000818,0.000397,0.643277,0.782432,0.438601,0.788607,0.732161,0.029948,0.976562,1.535477,6.0,0.951656,0.043167,0.000537,0.00464,0.0
2950,2265600,2.8202764976958513e-05,519.6,0.72,1.764426,74.52,29984,-0.001711,0.01269,0.001775,2.917218,0.000779,0.0,0.518071,0.80782,0.414169,0.622223,0.658724,0.101562,0.835938,1.654231,9.0,0.974277,0.021077,0.000495,0.004152,0.0
3000,2304000,2.3594470046082947e-05,520.1,0.68,1.744351,98.09,30417,-0.001281,0.00914,0.001882,3.002256,0.000319,0.0,0.59034,0.836402,-0.517763,0.844476,0.790365,0.0,0.985677,1.415779,6.0,0.978029,0.017831,0.00045,0.003691,0.0
3050,2342400,1.898617511520738e-05,521.6,0.73,1.765922,81.73,30854,-0.001129,0.005946,0.002129,2.971598,0.000325,0.0,0.838557,0.830453,0.202815,0.913931,0.70599,0.147135,0.93099,1.573009,7.0,0.978608,0.017706,0.000409,0.003277,0.0
3100,2380800,1.437788018433178e-05,519.8,0.63,1.671176,97.97,31277,-0.000573,0.01878,0.002679,3.00265,0.000117,0.0,0.497061,0.690628,-0.293473,0.701471,0.751302,0.0,0.951823,1.521204,4.0,0.980651,0.016049,0.000376,0.002924,0.0
3150,2419200,9.769585253456213e-06,520.8,0.66,1.732964,96.83,31674,-0.000563,0.017212,0.002621,2.977636,7.1e-05,0.0,0.694872,0.852332,0.28836,0.527311,0.71849,0.217448,0.941406,1.548742,8.0,0.980382,0.016577,0.000346,0.002696,0.0
3200,2457600,5.1612903225806465e-06,520.3,0.6,1.62041,88.07,32097,-0.000284,0.023819,0.002917,3.020361,1.7e-05,0.0,0.607251,0.792504,0.479027,0.698772,0.802865,0.036458,0.980469,1.399235,7.0,0.980843,0.016371,0.00032,0.002466,0.0
3250,2496000,5.5299539170508e-07,521.3,0.69,1.716542,96.39,32491,-4.6e-05,0.021394,0.003348,3.019063,0.0,0.0,0.513526,0.739154,0.238927,0.726348,0.766146,0.096354,0.983073,1.458421,5.0,0.98008,0.017351,0.000297,0.002272,0.0
