match_id,event_id,minute,type,poss_elapsed,ball_x,ball_y,n_def,back_line_x,mid_line_x,line_sep,back_centroid_y,mid_centroid_y,back_width,mid_width,back_x_scatter,mid_x_scatter,back_gap_min,back_gap_max,mid_gap_min,highest_att_x,n_att,att_line_x,att_centroid_x,att_centroid_y,att_width
3930160,ea77a8b3-a706-4e86-8367-da5af59f18ea,46,Pass,29,41.824999999999996,57.88499999999999,9,29.610187969120016,48.4611180512786,18.850930082158587,52.137985457921594,42.84427074566787,31.6704307835319,37.25449234978707,5.189450849158893,5.423762919463476,2.771298318994859,17.201233652509934,4.4276105501910195,19.420535742025976,10,23.39296213316527,33.841252992447416,41.165022079629885,61.877827017314054
3930160,4664dd90-6a66-4bdc-b3ae-24b443d91b06,46,Miscontrol,6,41.9125,10.030000000000001,10,42.601784439525204,58.85919035768441,16.257405918159208,9.184582394965348,18.831513506127628,9.968787164004043,29.352781554592305,5.385842227039393,2.5168765331855276,0.9075965114192366,6.32194308876192,9.22398060257926,35.50547483067808,10,40.594508153591164,50.013456874444856,11.259961966555036,39.27943908003398
3930160,0f45faf6-2f3e-41ab-9608-c4bb7654ffb7,46,Pressure,7,43.487500000000004,6.545,10,43.042546385083895,59.03555561531511,15.993009230231216,8.951933847524307,18.96498778998025,9.711488870837133,29.146878942450158,5.196049879535363,2.586522977107764,0.7368449265721422,6.636561838870181,9.32177420273409,35.635046169624026,10,41.135191917416314,50.11427823484441,10.966924328729432,39.50442079742992
3930160,e1fabcf4-8cc8-4f86-af34-fccf1e093ae9,47,Pass,8,24.9375,65.45,8,22.39580547726728,38.41733166382676,16.021526186559477,50.8916339652176,50.34924957579602,33.70953437225177,25.16134451940257,4.3639675056257925,6.099866330037545,1.5390954875959864,16.92680022399345,8.59179412223559,17.362998424276455,8,20.566547950668376,26.23388517196058,45.8865913451206,45.08256699311549
3930160,a8678501-2177-4560-9f4c-ea2e90e38673,47,Ball Receipt*,11,37.012499999999996,4.845,8,37.21701350530607,53.17540828845981,15.958394783153743,39.96890099729415,31.170780321450348,32.285101304829425,19.34081103419456,5.531295146436429,2.773015293579558,0.05043392603703012,22.066581845685835,7.231141216285927,31.14394310802689,6,33.95044663063702,39.865847522048085,33.70296619793837,43.99151985568913
3930160,c02e78d8-111c-4cdc-98fd-717833a28a89,47,Miscontrol,11,37.012499999999996,5.015000000000001,8,37.21701350530607,53.17540828845981,15.958394783153743,40.1389012404811,31.3407805646373,32.285101304829425,19.340811034194562,5.531295146436429,2.773015293579558,0.050433926037037224,22.066581845685832,7.231141216285927,31.14394310802689,6,33.95044663063702,39.865847522048085,33.87296644112532,43.99151985568912
3930160,cf6c7b67-a925-4724-8349-6b11c87db04e,47,Pass,10,38.9375,57.629999999999995,8,47.018658007092625,58.212943487043155,11.19428547995053,52.31599970598967,56.217969091174155,34.097354802408084,20.75036444059375,4.526623183240886,3.7096039240686296,0.9896688554694464,15.098593090967,4.0887652713127025,37.27767966408413,10,41.16904161292806,49.158675555072406,54.20217779779067,37.42061003096926
3930160,7c925900-dd2e-4a32-abff-a6322968c7a3,47,Ball Receipt*,10,48.387499999999996,50.32,8,48.29995394535008,58.910829603241986,10.610875657891903,53.500850569302415,42.78059155097727,19.76821859104787,32.19695414193414,4.623477186164676,3.6984327622386295,0.02272100331970961,11.98862411816598,13.04492707410639,36.862499403014176,10,41.58536269328528,50.11008677953868,50.296584870229836,38.57706630207184
3930160,a6644044-4a0a-4f49-8737-c22cb83d59f6,48,Pass,5,11.4625,35.105,9,32.45769936455843,51.731801770018585,19.274102405460155,39.389380713301634,35.97999235807119,31.058596176886326,38.49469764455373,11.332284425984101,3.8561849559330206,0.12834628753544308,14.97719692392431,10.423652516957148,11.46250033378601,10,20.112836488213993,36.089126357199845,37.72993793304544,57.92233172049665
3930160,c43aeb7c-373b-43b8-94d2-4d54165b119a,48,Ball Receipt*,8,32.550000000000004,4.505,9,29.290335944529602,48.243805444139724,18.953469499610122,28.861240088495578,27.845036799739642,38.943925624500565,41.71969049016033,8.705399818600736,2.618326748058102,0.5283392029044833,14.454900506616134,12.541123900851517,17.24363592414519,8,23.609279709772665,33.02280153763424,28.606237675748222,55.009428289260875
3930160,c9e0d4b9-543c-4d35-a1cf-e4ff6c94a461,48,Carry,8,32.550000000000004,4.505,9,29.290335944529602,48.243805444139724,18.953469499610122,28.861240088495578,27.845036799739642,38.943925624500565,41.71969049016033,8.705399818600736,2.618326748058102,0.5283392029044833,14.454900506616134,12.541123900851517,17.24363592414519,8,23.609279709772665,33.02280153763424,28.606237675748222,55.009428289260875
3930160,6a088289-5744-4cb2-b10c-abe2746996c5,48,Pass,8,34.65,2.975,9,30.68273045300383,49.132387055230815,18.449656602226984,25.588400168347384,25.741984938269567,42.26667867338362,42.18554320650124,8.023355951752414,3.7716865035629272,0.48780615679079276,15.418160975427554,10.753008355950936,19.80975258195663,9,25.232913790985698,36.260956097914814,26.649146153072923,53.84287777494484
3930160,3aa3df5d-6c5e-40d5-81d3-699fa756f874,48,Ball Receipt*,10,47.6875,2.125,9,37.21225855792702,51.096951767002324,13.884693209075301,20.274064710916058,25.368821764332864,37.41865422641737,43.005759745679676,4.501870271070596,3.33671495374652,1.075062943905305,14.837062070066835,0.20207511842287573,22.274005811522464,9,29.261087419726877,39.30801990920051,28.760207460478227,56.790887523231646
3930160,7cb77635-2ef4-4f70-9bb4-46e273fad8f2,48,Carry,10,47.6875,2.125,9,37.21225855792702,51.096951767002324,13.884693209075301,20.274064710916058,25.368821764332864,37.41865422641737,43.005759745679676,4.501870271070596,3.33671495374652,1.075062943905305,14.837062070066835,0.20207511842287573,22.274005811522464,9,29.261087419726877,39.30801990920051,28.760207460478227,56.790887523231646
3930160,d87aae40-34f7-424d-8145-49ef1cd6c330,49,Ball Receipt*,17,55.387499999999996,46.665,8,45.99980447922218,59.451245451048464,13.451440971826287,16.22697801646742,21.628041990676923,28.50981721384959,24.950767766687722,3.115727870680378,6.430739805451593,3.7896222395616075,12.507521736700042,1.9383591780908578,45.140550870265166,8,49.94520783755499,56.05891674409958,16.629431574970614,33.50049853658918
3930160,6e0cf42b-978c-40a9-8d8d-05f4d02ec13b,49,Duel,17,53.112500000000004,55.42,8,45.99980447922218,59.451245451048464,13.451440971826287,16.22697801646742,21.628041990676923,28.50981721384959,24.950767766687722,3.115727870680378,6.430739805451593,3.7896222395616075,12.507521736700042,1.9383591780908578,45.140550870265166,8,49.94520783755499,56.05891674409958,16.629431574970614,33.50049853658918
3930160,915a06b9-e5d7-4f29-a354-bbdbbf3506d6,49,Miscontrol,20,37.975,44.625,10,41.624838792853794,59.63199969561117,18.007160902757377,46.195347282162786,47.7454990929326,31.550183536519004,25.029155581395095,5.1775363420441325,2.632211772903071,0.5467218349262168,16.79629195077112,2.8085896366188763,35.29526709563803,10,39.049256251912524,47.147629653577596,47.89701201198078,30.428072264828266
3930160,6e3590d0-732b-42e2-9bcf-b301ddbb17b3,49,Pass,8,21.875,34.17,9,43.032147713917276,59.94901978076965,16.916872066852378,38.27722105628097,35.04877665532515,23.59195823574197,38.85302850461914,10.093561729499537,1.359744943924481,0.31267807419109417,11.595563627649334,9.627895347769567,21.875,8,31.330930192835034,41.83660591339127,38.09558604013685,59.64815395238202
3930160,9f161f60-dd7f-4d3c-aecd-f247e17a7d3a,49,Ball Receipt*,11,35.612500000000004,6.8,10,39.532753155880606,55.06918407433627,15.536430918455665,24.364633349343443,39.132753422777625,26.835910828576992,29.130353270789357,8.583364073162182,3.166029510482091,1.30450238204401,13.805875478699281,1.5646996224696608,26.720339794291437,9,31.755316111718624,43.99766977620278,38.04798522991619,57.473639099990066
3930160,26d2ec06-7186-4e29-8dee-0ef96741c11d,49,Carry,11,35.612500000000004,6.8,10,39.532753155880606,55.06918407433627,15.536430918455665,24.364633349343443,39.132753422777625,26.835910828576992,29.130353270789357,8.583364073162182,3.166029510482091,1.30450238204401,13.805875478699281,1.5646996224696608,26.720339794291437,9,31.755316111718624,43.99766977620278,38.04798522991619,57.473639099990066
3930160,55700ed5-4630-4227-ad76-91f5e80ced74,49,Pass,12,35.35,6.63,10,38.642282070494744,55.29913139060785,16.656849320113103,20.800624860019223,34.34913115710094,26.67653115554723,35.00861825382937,7.475753877308873,2.6743832046040814,1.1496111387026104,12.779271544360766,4.054927701090975,26.94395323402876,10,31.82341436102431,44.881710842753996,31.436506017912883,59.54550490206382
3930160,74115657-69a2-467f-89d3-b253607ebb72,49,Ball Receipt*,13,40.775,17.849999999999998,10,37.45697540395095,54.93775232419072,17.48077692023977,18.415991154284107,30.280304351976767,22.888707019205082,37.38050567805582,5.74231619184496,2.80863119307008,0.3801381260349075,11.30039561085389,3.7877147686359365,27.38943139762833,10,31.639799677490096,43.99337358339485,28.37670320874838,58.74905479069188
3930160,10ef120d-7951-444d-9ea6-0a52b2f23d9b,49,Carry,13,40.775,17.849999999999998,10,37.45697540395095,54.93775232419072,17.48077692023977,18.415991154284107,30.280304351976767,22.888707019205082,37.38050567805582,5.74231619184496,2.80863119307008,0.3801381260349075,11.30039561085389,3.7877147686359365,27.38943139762833,10,31.639799677490096,43.99337358339485,28.37670320874838,58.74905479069188
3930160,9210f942-42cf-4a52-9940-250a7e05540f,49,Miscontrol,13,39.637499999999996,17.68,10,36.72154528232261,54.21161632927976,17.490071046957148,19.244997978125944,30.81357803138465,22.048923528563343,36.767977629905886,5.0706970610374995,2.9528763702739496,0.9614990527379348,11.328687159993448,3.4663411294227444,27.400961630864046,10,31.121024815240787,43.29928226791485,28.953887652745596,58.61059253206626
3930160,e60b5418-bde1-42e4-a6bb-11ecb56230df,49,Pressure,13,37.362500000000004,17.0,10,35.048300195490924,52.20869595756595,17.160395762075026,19.04638369278382,31.311378248964584,20.054568276376436,37.34326393343037,4.397536418901731,3.19185928013562,0.6767428358073388,9.1771254345347,3.2708674258027273,26.760839896843805,10,29.687615424184372,41.528715869765584,29.29729056009698,57.82153084590969
3930160,d3847d1f-5332-4e20-b98a-bb4a2e20dc3f,51,Foul Won,19,68.95,31.279999999999998,10,23.159808577571084,32.806530228546855,9.64672165097577,34.07433753577012,32.6600159425095,27.15091937678018,21.7559812290036,0.653818840921923,2.939664804760072,5.108700004528593,10.608384107469924,0.8515534348147327,23.5040471045885,9,25.376600862890616,31.32975953569999,30.902657542023796,53.79533284046259
3930160,5a35beb1-bbd1-4056-b7db-4b6f2ae05d82,51,Carry,19,68.95,31.279999999999998,10,23.159808577571084,32.806530228546855,9.64672165097577,34.07433753577012,32.6600159425095,27.15091937678018,21.7559812290036,0.653818840921923,2.939664804760072,5.108700004528593,10.608384107469924,0.8515534348147327,23.5040471045885,9,25.376600862890616,31.32975953569999,30.902657542023796,53.79533284046259
3930160,b26b0075-628f-4d36-878e-c22b657985e3,51,Pass,6,31.5,7.31,10,25.501152420729643,40.72027305711388,15.219120636384236,24.184292325777733,23.86554033551854,19.6987437959354,31.51300515226805,5.125850440576024,5.839880844181258,0.7876745135657792,12.134007197871002,7.7874417509512615,18.95119111547475,9,23.224450861656873,32.29917510981622,26.892743458247676,39.02595047001964
3930160,5b2a4595-a012-4b41-85dd-f2e1af4f0034,53,Pressure,5,46.725,1.87,10,22.891722551506394,39.257415931379526,16.365693379873132,10.03376262899178,12.649001626314023,29.775602768950847,24.620463982763326,7.481128718183094,3.7630203623938723,2.1022913441757094,17.104197658061413,6.0089781182556266,15.524023840411665,10,19.067967644154024,29.45294920382138,10.67260360451473,29.594650696778135
3930160,a242f8c1-e6db-46ce-955b-a98de5d888c2,53,Pressure,7,23.3625,14.96,8,28.911090131051445,44.741173940465934,15.83008380941449,17.399789001608408,11.525484976954546,21.329782441048437,16.284123391702092,7.153380811494692,1.509663861036551,0.04606303406079526,11.148915691087506,4.1122854218118015,22.377209349059875,8,24.829597923510526,30.501178063067062,15.183365487008096,27.157031118511107
3930160,ba34938e-e055-4055-963f-a5d404c32c16,53,Pass,5,30.449999999999996,36.379999999999995,10,38.254860194703056,53.56406117782891,15.309200983125855,33.087238446406715,27.630016025453966,27.297960393139533,34.52990086676712,3.884898800170989,4.826249691771636,3.3930130913053063,8.569910866470387,2.7363297884519504,23.75974425756573,10,31.169295963438074,41.094141836540764,31.679382389654926,56.66019193667531
3930160,e2594ae5-d13a-49ce-a94e-7c41653df7aa,53,Ball Receipt*,7,32.4625,50.065,10,37.660563508846266,52.669699246498546,15.00913573765228,33.922077024076486,28.170380677461825,33.03765710457979,39.740296966662854,3.3693047241134786,4.298340199082321,2.8655292503131164,10.51424152976788,3.8618472315257897,23.290853630010307,10,29.871834590960958,40.223643251969335,30.99692484241861,59.27375430406545
3930160,681cd098-b246-49c4-be8a-4de26dd17ee5,53,Carry,7,32.4625,50.065,10,37.660563508846266,52.669699246498546,15.00913573765228,33.922077024076486,28.170380677461825,33.03765710457979,39.740296966662854,3.3693047241134786,4.298340199082321,2.8655292503131164,10.51424152976788,3.8618472315257897,23.290853630010307,10,29.871834590960958,40.223643251969335,30.99692484241861,59.27375430406545
3930160,78d0778d-4c24-4742-a929-332481bf0f24,54,Ball Receipt*,10,21.175,26.01,10,34.68327024378371,50.61898814258061,15.935717898796902,32.39113574295419,35.60348420832905,24.855961848827565,37.78773139981173,5.0600279667161345,3.9840693243047,1.0162479012305887,8.6253588550757,9.895576369924385,20.005210193626468,10,27.088436354490256,37.91761369303445,36.75699281406616,58.62366813079745
3930160,5e8c07ce-6078-45fa-aeb9-565114a3e839,54,Carry,10,21.175,26.01,10,34.68327024378371,50.61898814258061,15.935717898796902,32.39113574295419,35.60348420832905,24.855961848827565,37.78773139981173,5.0600279667161345,3.9840693243047,1.0162479012305887,8.6253588550757,9.895576369924385,20.005210193626468,10,27.088436354490256,37.91761369303445,36.75699281406616,58.62366813079745
3930160,c5090f71-ed4a-44be-80c2-ff6504bc5ab1,54,Pass,16,28.699999999999996,7.225,10,35.616923010611266,50.551156376414994,14.934233365803728,21.054006774856425,26.882452118052043,37.44384610628767,31.993840900959597,4.793476349324794,2.9267283802878263,5.228005661487054,14.389839698355956,2.976342388902884,28.69999933242798,9,34.89013954314842,42.85939988546083,25.999623578308103,57.89240490597151
3930160,9e0528ce-a30d-4491-a8e8-e1b16e8e9e43,54,Ball Receipt*,18,8.8375,25.5,10,32.2596341363678,50.16900955688467,17.909375420516866,21.402235874813197,25.803862613885098,36.602276018964936,34.345821888086824,6.803349841167123,4.053386080964432,6.694024238995208,13.979355734906523,5.610432335153055,8.83750033378601,11,21.565823303724137,36.286375106692304,25.22114514532283,56.20379676609836
3930160,d2850607-e01d-41d7-8ccf-f0f2ca12dcaa,54,Carry,18,8.8375,25.5,10,32.2596341363678,50.16900955688467,17.909375420516866,21.402235874813197,25.803862613885098,36.602276018964936,34.345821888086824,6.803349841167123,4.053386080964432,6.694024238995208,13.979355734906523,5.610432335153055,8.83750033378601,11,21.565823303724137,36.286375106692304,25.22114514532283,56.20379676609836
3930160,643ecbe6-e469-447d-b5ba-ee04e7b2386d,54,Pass,20,7.4375,27.54,10,29.874267194988487,48.553522213302614,18.679255018314127,24.174952951296852,27.60310985301314,36.96266998612592,33.56915081572287,7.335800433256644,5.487022505155278,4.909182806692929,13.788101498261106,6.906556904077037,7.4375,11,18.75174822125093,33.50012543976608,26.17641748546787,58.04665816759611
