event_id,d1,n_near,n_block,n_def,presser_line,presser_x,ball_x,ball_y,back_line_x,mid_line_x,back_gap_max,back_width,highest_att_x,att_line_x,rel_back,rel_mid,excursion,committed,engaged
07dbeb9f-2747-499d-91f9-280197aaf763,9.848769605791471,0,1,9,back,78.73935432574689,87.5,40.375,69.18311480670422,52.84056387326468,8.592769605354597,23.701283678150144,87.5,78.08662300942038,18.316885193295775,34.65943612673532,9.556239519042663,False,False
07dc4dbe-9669-41a3-82ce-7d4b673216de,8.226386216003071,0,1,9,back,58.22985227961828,55.825,66.55499999999999,63.04549001143534,47.85790228479607,24.098658947342077,38.87654061482233,73.17767112785728,67.85070941541109,-7.220490011435338,7.967097715203934,-4.815637731817063,False,False
07f53639-02f3-40cc-98ff-f3bdb8f475a0,2.842855945713735,1,3,9,back,63.62783457352434,65.7125,14.875,64.62799730855998,51.2114035622582,10.214733790966932,23.195545392519747,73.66540066574247,68.63779166442593,1.0845026914400222,14.501096437741808,-1.0001627350356443,True,True
07f64215-074e-4543-b81e-7f0818908ed7,0.5400960457433576,1,4,8,back,78.5061906667473,79.0125,48.705,83.20427057838506,60.34906507268613,7.945285305967062,21.20167878890864,103.04901632439316,92.95401116584685,-4.191770578385061,18.663434927313872,-4.6980799116377625,True,True
08572191-c670-4af8-af91-c1ea26c87451,2.862131778579231,1,1,9,mid,53.389653577861026,55.3875,14.195,76.1443034057651,56.389674899781824,17.120153795962455,36.59715039370372,85.11715529433437,81.91810943483074,-20.756803405765098,-1.0021748997818207,-22.754649827904075,True,True
087d1f8d-d83e-47c9-a15e-ac9c9140e972,14.4992473477147,0,0,9,back,65.98266706747245,74.9875,60.265,60.70025060862637,50.89782263970338,7.982513325841673,20.283135906807665,87.77086243548155,76.88448006634474,14.287249391373628,24.08967736029662,5.282416458846079,False,False
08a863e4-ba27-42c8-9e31-976a7aa6c27f,1.0738814000100667,1,3,8,mid,68.08413977866293,69.125,7.225,76.99822199026256,60.23299622654938,18.6616718758348,40.968442546741365,89.94639987281462,83.34642195289955,-7.873221990262564,8.892003773450618,-8.914082211599634,True,True
08c1733e-cb33-4a0f-a0f6-9543b67b35e8,0.4660301203183159,2,3,8,mid,56.454763877637625,56.175,54.315,69.87406191797837,55.77487921578891,11.244453203202603,26.55255527730599,85.51382171982992,81.4371726769545,-13.69906191797837,0.4001207842110901,-13.419298040340742,True,True
08c9aacd-1f56-4547-b5be-3674fc47195a,0.9956799904158025,1,1,9,back,55.05702913027242,55.65,8.5,59.23527896576665,44.930551490402,16.84390148955673,36.84505838700636,68.74700499986498,66.3841410445359,-3.585278965766655,10.719448509597996,-4.178249835494235,True,True
08cfaa03-da77-4729-8171-c65b3764fbe6,8.299244102258504,0,3,9,back,60.20140026626616,68.3375,40.035,61.019192361387795,46.756561571333194,11.114011532007744,27.37990640820969,81.3766923090891,72.09197223141143,7.318307638612211,21.580938428666812,-0.8177920951216322,False,False
08d401af-3416-46b1-905b-24c2a6ffb07d,3.398242183531103,1,4,9,back,65.22105455305697,68.6,35.105,68.99309828250338,50.08793812894412,10.88010659596292,23.28070754403362,79.43696153953084,73.45791742606963,-0.39309828250338796,18.512061871055877,-3.772043729446409,True,False
