update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1850,1420800,0.0001295852534562212,502.0,0.57,1.616666,51.74,20613,-0.007334,0.030779,0.002282,2.787458,0.004757,0.052002,0.508314,0.708838,0.335346,0.51484,0.746615,0.029948,0.973958,1.491304,7.0,0.053476,0.020313,0.005537,0.920675,1.0
1900,1459200,0.0001249769585253456,502.5,0.51,1.521687,61.22,21231,-0.0066,0.028406,0.004231,2.792213,0.004111,0.042542,0.655748,0.479902,-0.289455,0.277936,0.807552,0.0,0.951823,1.333524,5.0,0.147762,0.156167,0.021407,0.674664,1.0
1950,1497600,0.00012036866359447005,474.3,0.25,1.213378,32.88,22265,-0.005011,0.051278,0.000308,1.975668,0.002956,0.022217,0.252391,0.429756,0.265467,0.222942,0.246484,0.026042,0.160156,2.698051,8.0,0.083126,0.010896,0.050956,0.855022,1.0
2000,1536000,0.00011576036866359445,483.8,0.42,1.436726,39.45,23243,-0.006283,0.041706,0.000991,2.301826,0.004893,0.049774,0.40452,0.65803,0.460354,0.204373,0.323958,0.110677,0.145833,2.512614,7.0,0.044013,0.002941,0.024007,0.929039,1.0
2050,1574400,0.00011115207373271889,478.6,0.56,1.587252,47.54,24067,-0.004381,0.018758,0.001528,2.576343,0.003057,0.02356,0.72076,0.606365,0.528889,0.655467,0.522135,0.076823,0.419271,2.019081,8.0,0.023602,0.00147,0.854762,0.120166,1.0
2100,1612800,0.00010654377880184331,483.2,0.31,1.22963,42.02,24851,-0.005809,0.035516,0.002514,2.819479,0.003545,0.030914,0.490744,0.551746,-0.819745,-0.042715,0.770312,0.0,0.938802,1.444928,8.0,0.004521,0.000278,0.982909,0.012292,1.0
2150,1651200,0.00010193548387096775,477.6,0.27,1.204515,51.37,25596,-0.006375,0.030717,0.003236,2.842768,0.003615,0.032043,0.628203,0.488599,-0.53888,0.314203,0.77526,0.0,0.93099,1.454131,5.0,0.008509,0.000524,0.962967,0.028,1.0
2200,1689600,9.732718894009215e-05,482.0,0.16,1.030976,63.09,26213,-0.006439,0.020261,0.002733,2.923734,0.003934,0.045502,0.497644,0.636658,-0.387714,0.029342,0.852865,0.0,0.992188,1.255279,2.0,0.054702,0.003409,0.165153,0.776737,1.0
2250,1728000,9.271889400921658e-05,485.3,0.45,1.459986,60.43,26806,-0.005377,0.043912,0.003175,2.945233,0.003043,0.02475,0.555272,0.539097,0.132384,0.410382,0.794922,0.033854,0.985677,1.375633,4.0,0.020235,0.001263,0.008332,0.970171,1.0
2300,1766400,8.811059907834102e-05,431.1,0.47,1.483512,77.01,27382,-0.004067,0.021358,0.002736,2.835977,0.002023,0.011627,0.587123,0.733397,0.496916,0.775262,0.73138,0.042969,0.938802,1.545059,5.0,0.024975,0.001583,0.011138,0.962305,1.0
2350,1804800,8.350230414746542e-05,479.0,0.48,1.517549,57.41,28031,-0.004947,0.023206,0.001363,2.868341,0.003407,0.033875,0.450694,0.81968,0.446028,0.571679,0.709115,0.071615,0.920573,1.604207,8.0,0.044437,0.002902,0.028396,0.924265,1.0
2400,1843200,7.889400921658985e-05,480.1,0.66,1.723695,52.58,28759,-0.006513,0.031375,0.001252,2.883898,0.004816,0.052826,0.402274,0.739844,0.094749,0.26753,0.745052,0.00651,0.970052,1.489335,9.0,0.128573,0.008946,0.324639,0.537841,1.0
2450,1881600,7.428571428571429e-05,461.0,0.41,1.347998,58.66,29497,-0.0042,0.028241,0.002413,2.981861,0.003251,0.0271,0.592632,0.65396,-0.371156,0.182909,0.890755,0.0,0.997396,1.145929,6.0,0.064499,0.004861,0.872949,0.057692,0.0
2500,1920000,6.967741935483871e-05,450.4,0.35,1.319868,57.26,30105,-0.004255,0.028854,0.002455,3.000156,0.002262,0.012329,0.706821,0.611195,-0.073722,0.343954,0.895833,0.0,1.0,1.159787,6.0,0.145815,0.012399,0.671952,0.169834,1.0
2550,1958400,6.506912442396311e-05,452.4,0.45,1.40459,60.26,30762,-0.003419,0.024143,0.002196,2.928459,0.002059,0.010223,0.573503,0.654503,-1.185821,0.465454,0.84375,0.0,0.994792,1.253814,6.0,0.271279,0.028959,0.237445,0.462317,1.0
2600,1996800,6.046082949308755e-05,468.7,0.45,1.437508,52.5,31424,-0.004438,0.027218,0.002572,2.858517,0.002079,0.019379,0.666179,0.569882,0.152051,0.42449,0.731901,0.015625,0.915365,1.52228,7.0,0.352655,0.052534,0.148608,0.446203,1.0
2650,2035200,5.585253456221198e-05,454.3,0.49,1.509616,41.04,32204,-0.003349,0.039884,0.000894,2.614303,0.001602,0.008026,0.554595,0.71509,0.139123,0.351179,0.576563,0.013021,0.638021,1.803167,10.0,0.457705,0.066561,0.118318,0.357417,0.0
2700,2073600,5.1244239631336414e-05,460.0,0.45,1.465611,51.24,32986,-0.004393,0.028724,0.002079,2.869444,0.002575,0.019287,0.603451,0.531581,-0.664783,0.508363,0.67526,0.0,0.855469,1.598852,6.0,0.448446,0.025836,0.07477,0.450947,1.0
2750,2112000,4.663594470046081e-05,461.2,0.54,1.58741,64.24,33686,-0.003342,0.024791,0.002015,2.831679,0.001638,0.005096,0.587314,0.730914,0.354028,0.368216,0.773307,0.042969,0.970052,1.40969,7.0,0.664361,0.042442,0.095587,0.197611,0.0
2800,2150400,4.2027649769585247e-05,492.1,0.48,1.47167,65.41,34368,-0.003492,0.042348,0.002204,2.860909,0.001232,0.003021,0.448276,0.613839,0.356021,0.272513,0.722396,0.029948,0.860677,1.525835,5.0,0.737967,0.052371,0.074116,0.135546,0.0
2850,2188800,3.741935483870968e-05,494.2,0.5,1.53483,57.66,35009,-0.003047,0.027245,0.001699,2.784212,0.002052,0.013397,0.486619,0.695233,0.482288,0.690647,0.579687,0.042969,0.626302,1.829977,7.0,0.821427,0.041876,0.067533,0.069164,0.0
2900,2227200,3.2811059907834113e-05,495.3,0.59,1.622819,58.76,35675,-0.003832,0.02929,0.002245,2.940264,0.002042,0.006714,0.657156,0.631273,0.483122,0.59901,0.72526,0.027344,0.880208,1.543763,7.0,0.867862,0.025102,0.062357,0.044679,0.0
2950,2265600,2.8202764976958513e-05,493.0,0.54,1.579961,63.08,36326,-0.002578,0.032187,0.002299,2.954255,0.000789,9.2e-05,0.501701,0.692399,0.380242,0.452235,0.79987,0.026042,0.99349,1.378974,7.0,0.895476,0.024551,0.052696,0.027277,0.0
3000,2304000,2.3594470046082947e-05,495.1,0.67,1.735181,72.35,36879,-0.001303,0.026562,0.002331,2.911437,0.000263,0.0,0.485971,0.617479,0.099923,0.447902,0.733073,0.014323,0.958333,1.518072,8.0,0.908665,0.026331,0.047036,0.017969,0.0
3050,2342400,1.898617511520738e-05,496.4,0.64,1.690459,60.81,37421,-0.00126,0.01441,0.002616,2.945052,0.000191,0.0,0.632457,0.665448,0.463492,0.73609,0.773047,0.084635,0.967448,1.442472,9.0,0.917046,0.025739,0.044342,0.012873,0.0
3100,2380800,1.437788018433178e-05,489.8,0.66,1.695566,67.25,37997,-0.000931,0.028908,0.002089,2.935197,0.000139,0.0,0.698607,0.742386,0.400809,0.375417,0.72513,0.027344,0.911458,1.51203,7.0,0.922801,0.025596,0.041894,0.009709,0.0
3150,2419200,9.769585253456213e-06,496.7,0.63,1.706834,68.22,38555,-0.000683,0.030318,0.002482,2.978209,8e-05,0.0,0.618264,0.684331,-0.031174,0.425099,0.760286,0.009115,0.946615,1.476166,7.0,0.925136,0.027209,0.039723,0.007932,0.0
3200,2457600,5.1612903225806465e-06,496.3,0.62,1.656217,62.18,39184,-0.000375,0.028436,0.00215,2.965952,1.7e-05,0.0,0.399866,0.687256,0.421942,0.579846,0.748828,0.023438,0.970052,1.462372,9.0,0.929943,0.027552,0.035796,0.006708,0.0
3250,2496000,5.5299539170508e-07,497.2,0.55,1.585986,64.91,39772,-2.8e-05,0.014875,0.002425,3.00933,0.0,0.0,0.683832,0.695905,0.443914,0.765998,0.779167,0.088542,0.96875,1.423907,7.0,0.931538,0.028663,0.034059,0.005741,0.0
