spread,nn_mean,nn_min,n_in_disc,n_near,zone_control,ball_d_zone,ball_in_disc,carried,in_flight,carrier_clear,n_offside,max_offside,mean_speed,slow_frac,pass_started,pass_len,tick,seed,policy
17.572508402690787,8.58207138555828,4.584396587817647,0,0,0.004668576642870903,50.692187561072295,0,1,0,24.78501134225202,0,-9.608657836914062,1.7445999731791517,0.8,0,nan,14,10000,c_lagr_075_040/final
17.52468287914737,8.58289003783998,4.656946638639772,0,0,0.004590502940118313,50.41671758820175,0,1,0,24.873918052713137,0,-9.110099792480469,1.703879513443323,0.6,0,nan,15,10000,c_lagr_075_040/final
17.486051087775998,8.586185119818836,4.793065521749888,0,0,0.004598238971084356,50.11990605010034,0,1,0,24.929057313424472,0,-8.709182739257812,1.3751685658459796,0.8,0,nan,16,10000,c_lagr_075_040/final
17.45773331464383,8.579399733174933,4.928832440580024,0,0,0.003385246731340885,49.847872503950065,0,1,0,24.996291577562673,0,-8.836372375488281,1.3843584555316584,0.8,0,nan,17,10000,c_lagr_075_040/final
17.434077952046046,8.576050969038343,5.070462712067274,0,0,0.0034511310514062643,49.6155681696207,0,1,0,24.574080199236082,0,-8.962448120117188,1.6697632527750834,0.7,0,nan,18,10000,c_lagr_075_040/final
17.420145348873238,8.581440297771062,5.180614007302748,0,0,0.0038572901394218206,49.41724416050093,0,1,0,23.871336992932033,0,-8.964080810546875,1.7115457249379769,0.6,0,nan,19,10000,c_lagr_075_040/final
17.423608750896317,8.592626139072896,5.304472365092481,0,0,0.0044189877808094025,49.20603763211099,0,1,0,23.18910792835384,0,-8.890266418457031,1.7414133612210487,0.5,0,nan,20,10000,c_lagr_075_040/final
17.430071615903355,8.595773180050111,5.429895516193797,0,0,0.005009667482227087,48.92813314231635,0,1,0,22.46832175366385,0,-8.803733825683594,1.8182463462822978,0.6,0,nan,21,10000,c_lagr_075_040/final
17.411404397637373,8.5888508450552,5.516798127110681,0,0,0.005042687524110079,48.58040792674417,0,1,0,21.69801669831187,0,-8.7113037109375,1.6195987360322028,0.7,0,nan,22,10000,c_lagr_075_040/final
17.36995422281813,8.588534951299588,5.60388428946426,0,0,0.005379766225814819,48.18913148576614,0,1,0,20.897136907561187,0,-8.580490112304688,1.8783533290319379,0.5,0,nan,23,10000,c_lagr_075_040/final
