update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
2000,1536000,0.00020788018433179722,512.4,0.5,1.477372,114.94,18603,-0.006681,0.013792,0.001922,2.767644,0.004816,0.05246,0.415349,0.840805,0.531444,0.604819,0.761328,0.072917,0.958333,1.465878,4.0,0.965625,0.017629,0.00111,0.015636,0.0
2050,1574400,0.00020557603686635942,506.9,0.39,1.370251,84.97,18991,-0.00816,0.016768,0.002895,2.824128,0.005324,0.055359,0.559528,0.793496,0.256231,0.761876,0.745573,0.083333,0.894531,1.49918,6.0,0.966227,0.018381,0.00097,0.014422,0.0
2100,1612800,0.00020327188940092163,503.1,0.56,1.56535,100.46,19374,-0.008839,0.018579,0.003496,2.881976,0.004253,0.044281,0.603122,0.716414,0.558962,0.709796,0.76224,0.110677,0.959635,1.456782,4.0,0.965864,0.01989,0.000861,0.013385,0.0
2150,1651200,0.00020096774193548386,505.8,0.55,1.577617,102.22,19746,-0.008069,0.012118,0.002063,2.89213,0.005218,0.058228,0.51278,0.769462,0.368948,0.773287,0.726953,0.066406,0.898438,1.541307,6.0,0.967732,0.019729,0.000774,0.011766,0.0
2200,1689600,0.00019866359447004607,507.4,0.54,1.560315,116.05,20117,-0.009418,0.015836,0.003419,2.817017,0.006047,0.073181,0.544685,0.690351,0.453141,0.755998,0.658594,0.074219,0.790365,1.693153,3.0,0.970904,0.018073,0.000703,0.01032,0.0
2250,1728000,0.00019635944700460825,506.1,0.57,1.602003,90.53,20491,-0.006839,0.01551,0.001801,2.817128,0.004697,0.047272,0.58671,0.803093,0.297521,0.653587,0.641927,0.122396,0.755208,1.728006,7.0,0.976145,0.014133,0.000646,0.009076,0.0
2300,1766400,0.00019405529953917048,506.1,0.53,1.501543,110.26,20884,-0.010319,0.026963,0.004006,2.831153,0.005621,0.066132,0.497156,0.696382,0.364319,0.533234,0.721224,0.075521,0.871094,1.563161,5.0,0.980959,0.010681,0.000597,0.007764,0.0
2350,1804800,0.0001917511520737327,506.7,0.62,1.697638,108.58,21236,-0.007647,0.013794,0.002674,2.823803,0.006061,0.080017,0.330189,0.81026,0.276366,0.787494,0.629427,0.152344,0.722656,1.751064,4.0,0.982355,0.010039,0.000552,0.007054,0.0
2400,1843200,0.0001894470046082949,505.6,0.58,1.635493,103.64,21603,-0.007581,0.023347,0.002566,2.791737,0.004626,0.051483,0.475021,0.63296,-0.26808,0.358242,0.61263,0.011719,0.665365,1.815137,5.0,0.983984,0.009124,0.000511,0.00638,0.0
2450,1881600,0.00018714285714285713,504.1,0.56,1.587985,92.87,22028,-0.006932,0.023323,0.002072,2.874089,0.003797,0.036682,0.49038,0.774985,0.425202,0.542799,0.758464,0.076823,0.925781,1.508336,3.0,0.985214,0.008488,0.000473,0.005824,0.0
2500,1920000,0.00018483870967741936,506.8,0.6,1.662174,106.54,22424,-0.008621,0.003697,0.001112,2.896926,0.004925,0.050537,0.84172,0.880722,0.718522,0.83372,0.722135,0.013021,0.910156,1.52973,4.0,0.986451,0.007841,0.00044,0.005268,0.0
2550,1958400,0.00018253456221198152,507.6,0.6,1.620917,108.5,22771,-0.007935,0.013704,0.002255,2.825348,0.005445,0.058746,0.544719,0.782469,0.04288,0.787675,0.727214,0.063802,0.941406,1.522086,5.0,0.986852,0.007896,0.000409,0.004843,0.0
2600,1996800,0.00018023041474654375,507.0,0.61,1.665352,101.31,23160,-0.006085,0.02175,0.001268,2.892177,0.00383,0.035461,0.489966,0.875109,0.386476,0.578301,0.777734,0.041667,0.981771,1.387606,3.0,0.987173,0.008064,0.000382,0.004381,0.0
2650,2035200,0.00017792626728110598,504.0,0.6,1.639179,100.64,23539,-0.00902,0.027384,0.002739,2.896047,0.004804,0.051117,0.286962,0.74462,0.484068,0.632907,0.777604,0.054688,0.976562,1.408071,6.0,0.987477,0.008196,0.000358,0.003969,0.0
2700,2073600,0.0001756221198156682,509.5,0.6,1.640885,112.82,23882,-0.008642,0.009363,0.001372,2.868596,0.005575,0.071075,0.422832,0.893105,-0.200819,0.866182,0.70026,0.015625,0.953125,1.575282,4.0,0.987699,0.008276,0.000336,0.003689,0.0
2750,2112000,0.0001733179723502304,514.5,0.55,1.496822,115.1,24213,-0.008896,0.004001,0.001728,2.887837,0.005017,0.056091,0.934788,0.880903,0.348783,0.799177,0.77474,0.03125,0.941406,1.396711,2.0,0.988055,0.008138,0.000316,0.00349,0.0
2800,2150400,0.00017101382488479263,518.5,0.63,1.622436,86.88,24583,-0.009509,0.021377,0.002964,2.830027,0.004226,0.04425,0.478047,0.713323,0.351107,0.579545,0.750521,0.041667,0.947917,1.445358,6.0,0.988372,0.008016,0.000299,0.003313,0.0
2850,2188800,0.00016870967741935484,518.3,0.49,1.454025,97.83,24976,-0.008519,0.011524,0.001586,2.855078,0.005134,0.061829,0.689525,0.830832,0.349759,0.260694,0.73724,0.033854,0.940104,1.500556,3.0,0.988895,0.007701,0.000283,0.00312,0.0
2900,2227200,0.00016640552995391702,518.2,0.43,1.407768,106.98,25331,-0.008799,0.011825,0.001575,2.876336,0.005453,0.069244,0.472327,0.827556,0.248869,0.694637,0.773698,0.041667,0.988281,1.445408,3.0,0.988728,0.008029,0.000268,0.002976,0.0
2950,2265600,0.00016410138248847925,514.6,0.23,1.094118,114.52,25669,-0.009473,0.00871,0.004161,2.8724,0.004304,0.048615,0.76432,0.485732,0.746558,0.679315,0.81224,0.005208,0.976562,1.355098,2.0,0.987867,0.00894,0.000253,0.002941,0.0
3000,2304000,0.00016179723502304146,516.9,0.46,1.459967,97.0,26067,-0.006178,0.015074,0.002764,2.844219,0.004669,0.042419,0.333489,0.661183,0.450077,0.758992,0.771875,0.010417,0.953125,1.443854,3.0,0.985946,0.010839,0.00024,0.002976,0.0
3050,2342400,0.00015949308755760366,517.1,0.38,1.319613,118.13,26427,-0.008096,0.013597,0.002134,2.896651,0.004272,0.043182,0.726667,0.824409,0.449634,0.583495,0.874219,0.0625,1.0,1.174992,3.0,0.983288,0.013578,0.000227,0.002907,0.0
3100,2380800,0.0001571889400921659,516.8,0.61,1.671955,97.18,26816,-0.008165,0.035099,0.001913,2.806614,0.004523,0.046387,0.195326,0.8427,0.258656,0.400949,0.79375,0.013021,0.989583,1.392331,4.0,0.977522,0.019461,0.000214,0.002803,0.0
3150,2419200,0.0001548847926267281,516.9,0.68,1.747558,91.69,27246,-0.006437,0.011606,0.001174,2.875522,0.003981,0.036469,0.508871,0.911385,0.422924,0.724184,0.815495,0.083333,0.990885,1.350929,5.0,0.972028,0.025162,0.000203,0.002607,0.0
3200,2457600,0.00015258064516129028,517.1,0.61,1.671666,101.9,27628,-0.007849,0.027058,0.002954,2.876475,0.004128,0.041809,0.283289,0.717731,0.427642,0.455418,0.800781,0.058594,0.97526,1.353808,4.0,0.96611,0.031307,0.000193,0.00239,0.0
3250,2496000,0.00015027649769585252,516.3,0.65,1.706537,96.23,28040,-0.007229,0.010299,0.001391,2.823356,0.003789,0.033783,0.649427,0.875523,0.365338,0.798732,0.700911,0.05599,0.902344,1.573038,6.0,0.967008,0.030571,0.000185,0.002237,0.0
3300,2534400,0.00014797235023041472,518.1,0.6,1.642906,94.39,28449,-0.007692,0.003723,0.001727,2.826888,0.003773,0.040344,0.849098,0.868508,0.447027,0.84197,0.732031,0.147135,0.928385,1.484916,8.0,0.975106,0.022622,0.000178,0.002094,0.0
3350,2572800,0.00014566820276497696,509.9,0.61,1.62464,94.03,28847,-0.008652,0.003857,0.001744,2.878766,0.00423,0.040985,0.773808,0.839995,0.410732,0.781552,0.763021,0.042969,0.947917,1.433343,6.0,0.97799,0.019877,0.000171,0.001962,0.0
